Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,28484,-,-,-,15.45,75.65,0,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,Wind Speed
2006,1,1,0,0,15,0,0,0,15,0,0,0,0,0,0,0,100,0,109.66,950,1.839,118.4,2.8000000000000003
2006,1,1,1,0,15,0,0,0,14,0,0,0,0,0,0,0,100,0,96.14,950,1.837,118.30000000000001,2.9000000000000004
2006,1,1,2,0,17,48,234,77,15,52,52,160,160,0,72,72,91.17,0,82.96000000000001,950,1.818,118,2.8000000000000003
2006,1,1,3,0,20,107,553,293,16,107,110,553,572,0,293,303,79.89,0,70.32000000000001,950,1.7890000000000001,115.60000000000001,2.8000000000000003
2006,1,1,4,0,23,138,708,507,15,138,125,708,748,0,507,515,63.07,0,58.6,950,1.744,113.60000000000001,3.3000000000000003
2006,1,1,5,0,24,157,790,681,15,157,139,790,827,0,681,687,57.53,0,48.5,950,1.704,112.5,3.2
2006,1,1,6,0,25,167,831,793,15,167,145,831,868,0,793,798,53.65,0,41.24,950,1.675,112.2,3.2
2006,1,1,7,0,26,171,845,833,15,171,147,845,880,0,833,837,51,0,38.46,940,1.6580000000000001,112.2,3.2
2006,1,1,8,0,26,168,833,796,14,168,144,833,869,0,796,800,49.56,0,41.08,940,1.6520000000000001,111.9,3.2
2006,1,1,9,0,26,158,793,686,14,158,138,793,829,0,686,691,49.56,0,48.24,940,1.657,112,3.1
2006,1,1,10,0,25,139,713,514,13,139,126,713,751,0,514,521,51.45,0,58.28,940,1.678,111.60000000000001,3
2006,1,1,11,0,23,108,562,300,14,108,138,562,487,0,300,305,58.75,0,69.96000000000001,940,1.696,111.10000000000001,2.7
2006,1,1,12,0,21,50,249,83,14,54,54,76,76,0,64,64,68.08,0,82.58,940,1.708,111,2.6
2006,1,1,13,0,20,0,0,0,14,0,0,0,0,0,0,0,71.22,0,95.76,940,1.713,111.10000000000001,2.7
2006,1,1,14,0,19,0,0,0,14,0,0,0,0,0,0,0,73.31,0,109.27,940,1.717,112.2,2.7
2006,1,1,15,0,18,0,0,0,13,0,0,0,0,0,0,0,75.51,0,122.98,940,1.722,111.60000000000001,2.8000000000000003
2006,1,1,16,0,18,0,0,0,13,0,0,0,0,0,0,0,78.07000000000001,0,136.77,940,1.733,110.5,2.9000000000000004
2006,1,1,17,0,17,0,0,0,13,0,0,0,0,0,0,0,80.86,0,150.51,940,1.747,109.7,2.8000000000000003
2006,1,1,18,0,17,0,0,0,14,0,0,0,0,0,0,0,84.66,0,163.76,940,1.764,109,2.7
2006,1,1,19,0,16,0,0,0,14,0,0,0,0,0,0,0,88.61,0,172.48,940,1.7790000000000001,107.9,2.5
