Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,41057,-,-,-,18.75,79.45,0,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,Wind Speed
2013,1,1,0,0,21,0,0,0,20,0,0,0,0,0,0,0,93.75,0,107.34,980,4.23,198.8,2.4000000000000004
2013,1,1,1,0,21,0,0,0,20,0,0,0,0,0,0,0,93.41,0,94.08,980,4.239,197.5,2.4000000000000004
2013,1,1,2,0,23,61,119,79,20,60,60,11,11,0,62,62,90.18,0,81.25,980,4.263,195.3,2.1
2013,1,1,3,0,24,150,338,270,21,157,157,19,19,0,164,164,84.4,0,69.11,980,4.296,189.60000000000002,2
2013,1,1,4,0,26,203,477,455,21,219,219,11,11,0,225,225,75.55,0,58.13,980,4.309,188.4,2.2
2013,1,1,5,0,27,233,558,599,21,263,263,13,13,0,272,272,70.88,0,49.08,980,4.311,186.5,2.1
2013,1,1,6,0,29,249,598,686,21,354,354,78,78,0,411,411,66.05,0,43.2,980,4.284,182.70000000000002,2
2013,1,1,7,0,30,252,607,705,22,375,375,342,342,0,630,630,63.43,0,41.87,980,4.206,180.10000000000002,2
2013,1,1,8,0,30,244,585,654,22,313,313,429,429,0,614,614,63.75,0,45.49,980,4.1370000000000005,180.10000000000002,1.9000000000000001
2013,1,1,9,0,29,221,528,539,21,221,245,528,525,0,539,561,65.26,0,53.050000000000004,980,4.117,183.8,1.7000000000000002
2013,1,1,10,0,28,181,422,372,21,181,195,422,401,0,372,377,67.77,0,63.14,980,4.149,186.70000000000002,1.6
2013,1,1,11,0,27,113,245,178,22,113,122,245,233,0,178,184,74.63,0,74.74,980,4.1610000000000005,182.60000000000002,1.5
2013,1,1,12,0,26,11,17,12,21,3,3,0,0,0,3,3,77.15,0,87.25,980,4.144,175.70000000000002,1.6
2013,1,1,13,0,25,0,0,0,21,0,0,0,0,0,0,0,78.09,0,100.31,980,4.141,170,1.8
2013,1,1,14,0,25,0,0,0,21,0,0,0,0,0,0,0,79.45,0,113.73,980,4.144,169.10000000000002,2.2
2013,1,1,15,0,24,0,0,0,20,0,0,0,0,0,0,0,80.96000000000001,0,127.36,980,4.152,171.8,2.5
2013,1,1,16,0,24,0,0,0,20,0,0,0,0,0,0,0,82.61,0,141.13,980,4.146,175,2.8000000000000003
2013,1,1,17,0,23,0,0,0,20,0,0,0,0,0,0,0,84.46000000000001,0,154.92000000000002,980,4.128,177.8,3
2013,1,1,18,0,23,0,0,0,20,0,0,0,0,0,0,0,86.17,0,168.47,980,4.094,180.8,3.2
2013,1,1,19,0,22,0,0,0,20,0,0,0,0,0,0,0,87.18,0,174.69,980,4.04,183.8,3.3000000000000003
2013,1,1,20,0,22,0,0,0,19,0,0,0,0,0,0,0,88.02,0,162.23,980,3.973,187,3.3000000000000003
2013,1,1,21,0,22,0,0,0,19,0,0,0,0,0,0,0,88.60000000000001,0,148.49,980,3.907,188.5,3.2
