Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,41057,-,-,-,18.75,79.45,0,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,Wind Speed
2012,1,1,0,0,22,0,0,0,21,0,0,0,0,0,0,0,96.72,0,107.27,980,4.431,132.8,2.4000000000000004
2012,1,1,1,0,22,0,0,0,20,0,0,0,0,0,0,0,96.69,0,94.02,980,4.391,130.1,2.4000000000000004
2012,1,1,2,0,22,61,177,88,21,55,55,7,7,0,57,57,94.59,0,81.2,980,4.348,128.9,2.4000000000000004
2012,1,1,3,0,23,130,427,283,21,153,153,17,17,0,160,160,88.94,0,69.08,980,4.316,132.4,2.7
2012,1,1,4,0,24,170,569,471,21,196,196,8,8,0,201,201,83.46000000000001,0,58.11,980,4.293,135.1,2.8000000000000003
2012,1,1,5,0,26,193,647,617,21,314,314,80,80,0,367,367,77.61,0,49.08,980,4.288,136.1,2.9000000000000004
2012,1,1,6,0,27,204,685,703,21,335,335,37,37,0,362,362,70.83,0,43.24,980,4.288,136.8,3
2012,1,1,7,0,29,207,692,722,21,188,188,4,4,0,191,191,64.64,0,41.94,980,4.29,136.4,3.3000000000000003
2012,1,1,8,0,29,200,671,669,21,207,207,2,2,0,209,209,63.92,0,45.58,980,4.311,135,3.4000000000000004
2012,1,1,9,0,28,183,615,552,20,232,232,15,15,0,241,241,64.81,0,53.15,980,4.372,135.4,3.6
2012,1,1,10,0,27,153,510,383,20,89,89,0,0,0,89,89,68.02,0,63.24,980,4.461,137,3.6
2012,1,1,11,0,26,101,321,185,21,48,48,0,0,0,48,48,74.61,0,74.85000000000001,980,4.556,140.20000000000002,3.4000000000000004
2012,1,1,12,0,25,13,30,15,21,3,3,0,0,0,3,3,80.54,0,87.35000000000001,980,4.632,144.3,3.5
2012,1,1,13,0,24,0,0,0,21,0,0,0,0,0,0,0,84.04,0,100.41,980,4.663,148.70000000000002,3.7
2012,1,1,14,0,24,0,0,0,21,0,0,0,0,0,0,0,86.98,0,113.82000000000001,980,4.6610000000000005,152.5,3.9000000000000004
2012,1,1,15,0,23,0,0,0,21,0,0,0,0,0,0,0,89.12,0,127.45,980,4.632,156.8,4
