Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,41057,-,-,-,18.75,79.45,0,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,Wind Speed
2001,1,1,0,0,18,0,0,0,17,0,0,0,0,0,0,0,95.96000000000001,0,107.34,980,4.226,172,3.2
2001,1,1,1,0,18,0,0,0,17,0,0,0,0,0,0,0,95.10000000000001,0,94.08,980,4.186,171.9,3.3000000000000003
2001,1,1,2,0,20,61,145,83,17,58,58,9,9,0,60,60,86.86,0,81.25,980,4.154,172,3.2
2001,1,1,3,0,23,141,382,277,18,153,153,17,17,0,160,160,75.76,0,69.12,980,4.135,172.9,3.5
2001,1,1,4,0,24,186,524,463,18,217,217,11,11,0,223,223,68.05,0,58.13,980,4.154,175.5,3.5
2001,1,1,5,0,26,213,604,609,18,290,290,22,22,0,305,305,63.28,0,49.08,980,4.176,177.70000000000002,3.4000000000000004
2001,1,1,6,0,28,226,643,695,18,238,238,8,8,0,244,244,58.95,0,43.21,980,4.212,177.8,3.3000000000000003
2001,1,1,7,0,28,229,650,713,19,149,149,0,0,0,149,149,59.08,0,41.88,980,4.264,178.8,3.2
2001,1,1,8,0,28,221,628,662,19,163,163,0,0,0,163,163,61.2,0,45.5,980,4.319,180.20000000000002,3
2001,1,1,9,0,27,202,571,545,19,308,308,273,273,0,473,473,63.38,0,53.06,980,4.378,182.10000000000002,2.8000000000000003
2001,1,1,10,0,26,167,465,377,19,226,226,127,127,0,284,284,67.17,0,63.15,980,4.406,182.20000000000002,2.7
2001,1,1,11,0,25,108,281,182,20,109,109,19,19,0,114,114,73.3,0,74.75,980,4.446,178.5,2.3000000000000003
2001,1,1,12,0,24,13,22,14,20,5,5,0,0,0,5,5,78.87,0,87.26,980,4.421,172.4,2.2
2001,1,1,13,0,24,0,0,0,20,0,0,0,0,0,0,0,81.11,0,100.32000000000001,980,4.3500000000000005,167,2.2
2001,1,1,14,0,23,0,0,0,20,0,0,0,0,0,0,0,82.89,0,113.73,980,4.303,163.3,2.3000000000000003
2001,1,1,15,0,23,0,0,0,20,0,0,0,0,0,0,0,84.52,0,127.36,980,4.284,163.10000000000002,2.2
2001,1,1,16,0,23,0,0,0,20,0,0,0,0,0,0,0,86.27,0,141.13,980,4.297,165.8,2
2001,1,1,17,0,22,0,0,0,20,0,0,0,0,0,0,0,88.04,0,154.93,980,4.316,170.10000000000002,1.8
2001,1,1,18,0,22,0,0,0,20,0,0,0,0,0,0,0,90,0,168.47,980,4.339,175.8,1.6
2001,1,1,19,0,22,0,0,0,20,0,0,0,0,0,0,0,91.94,0,174.68,980,4.357,182.9,1.4000000000000001
