Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,41057,-,-,-,18.75,79.45,0,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,Wind Speed
2004,1,1,0,0,14,0,0,0,10,0,0,0,0,0,0,0,79.52,0,107.27,980,1.553,316.70000000000005,1
2004,1,1,1,0,15,0,0,0,11,0,0,0,0,0,0,0,82.58,0,94.02,980,1.537,310.20000000000005,1.2000000000000002
2004,1,1,2,0,17,64,211,97,12,70,70,136,136,0,91,91,74.35000000000001,0,81.2,990,1.516,304.40000000000003,1.1
2004,1,1,3,0,20,134,477,305,13,137,137,465,465,0,304,304,66.35,0,69.08,990,1.499,299,0.7000000000000001
2004,1,1,4,0,25,174,623,503,14,174,165,623,629,0,503,498,51.01,0,58.11,990,1.487,296.1,0.6000000000000001
2004,1,1,5,0,28,197,701,656,14,194,194,683,683,0,642,642,45.74,0,49.08,990,1.492,287.1,0.7000000000000001
2004,1,1,6,0,29,208,739,747,15,217,217,708,708,0,733,733,44.18,0,43.24,980,1.5110000000000001,282.7,0.6000000000000001
2004,1,1,7,0,29,210,746,765,15,268,268,596,596,0,712,712,43.62,0,41.95,980,1.54,282,0.5
2004,1,1,8,0,29,203,723,710,15,253,253,582,582,0,661,661,43.72,0,45.59,980,1.575,285.7,0.4
2004,1,1,9,0,28,187,667,587,15,204,204,635,635,0,585,585,44.99,0,53.15,980,1.613,305.90000000000003,0.4
2004,1,1,10,0,27,157,560,409,15,176,176,493,493,0,398,398,48.42,0,63.25,980,1.6380000000000001,335.90000000000003,0.6000000000000001
2004,1,1,11,0,25,105,365,201,16,108,108,316,316,0,191,191,59.84,0,74.85000000000001,980,1.651,4.7,1
2004,1,1,12,0,23,15,40,17,14,3,3,0,0,0,3,3,60.86,0,87.35000000000001,980,1.647,17,1.5
2004,1,1,13,0,22,0,0,0,14,0,0,0,0,0,0,0,62.980000000000004,0,100.41,980,1.6360000000000001,23.900000000000002,2
2004,1,1,14,0,21,0,0,0,14,0,0,0,0,0,0,0,64.28,0,113.82000000000001,980,1.619,28.900000000000002,2.3000000000000003
2004,1,1,15,0,20,0,0,0,13,0,0,0,0,0,0,0,66.01,0,127.45,980,1.593,32.9,2.3000000000000003
2004,1,1,16,0,19,0,0,0,13,0,0,0,0,0,0,0,67.47,0,141.21,980,1.569,36.7,2.2
2004,1,1,17,0,19,0,0,0,12,0,0,0,0,0,0,0,68.75,0,155,980,1.542,42,2.1
2004,1,1,18,0,18,0,0,0,12,0,0,0,0,0,0,0,69.72,0,168.53,980,1.5130000000000001,49.900000000000006,1.9000000000000001
2004,1,1,19,0,18,0,0,0,12,0,0,0,0,0,0,0,70.27,0,174.58,980,1.488,57.300000000000004,1.7000000000000002
2004,1,1,20,0,17,0,0,0,11,0,0,0,0,0,0,0,70.57000000000001,0,162.14000000000001,980,1.469,62.1,1.5
2004,1,1,21,0,17,0,0,0,11,0,0,0,0,0,0,0,70.96000000000001,0,148.41,980,1.459,65.2,1.2000000000000002
2004,1,1,22,0,16,0,0,0,11,0,0,0,0,0,0,0,72.25,0,134.61,980,1.466,71.5,1
2004,1,1,23,0,16,0,0,0,11,0,0,0,0,0,0,0,73.31,0,120.9,980,1.475,83.5,0.8
2004,1,2,0,0,15,0,0,0,10,0,0,0,0,0,0,0,73.44,0,107.36,980,1.484,98,0.8
2004,1,2,1,0,16,0,0,0,13,0,0,0,0,0,0,0,83.51,0,94.10000000000001,980,1.495,114.2,0.9
2004,1,2,2,0,19,64,209,96,13,68,68,85,85,0,81,81,71.65,0,81.26,980,1.5150000000000001,126.9,0.9
2004,1,2,3,0,21,134,476,303,13,172,172,366,366,0,303,303,62.480000000000004,0,69.13,990,1.549,133.5,0.9
2004,1,2,4,0,26,173,620,501,14,262,262,174,174,0,354,354,48.74,0,58.14,990,1.589,111.7,1.1
2004,1,2,5,0,28,196,698,653,14,267,267,583,583,0,649,649,44.410000000000004,0,49.08,980,1.641,101.10000000000001,1
2004,1,2,6,0,29,207,735,743,15,320,320,451,451,0,649,649,42.67,0,43.2,980,1.698,97.9,0.8
2004,1,2,7,0,30,210,741,762,15,261,261,643,643,0,740,740,42.07,0,41.86,980,1.754,95.4,0.7000000000000001
2004,1,2,8,0,30,203,718,707,15,216,216,671,671,0,687,687,42.42,0,45.47,980,1.814,89.10000000000001,0.6000000000000001
2004,1,2,9,0,29,186,661,584,15,186,225,661,601,0,584,587,43.92,0,53.02,980,1.8760000000000001,79.30000000000001,0.6000000000000001
2004,1,2,10,0,28,156,555,407,15,223,223,117,117,0,276,276,46.59,0,63.11,980,1.928,73.2,0.7000000000000001
2004,1,2,11,0,26,105,362,201,18,119,119,55,55,0,134,134,63.31,0,74.72,980,1.958,76.9,0.8
2004,1,2,12,0,23,16,41,18,16,8,8,0,0,0,8,8,64.04,0,87.22,980,1.968,92,0.8
2004,1,2,13,0,23,0,0,0,16,0,0,0,0,0,0,0,69.96000000000001,0,100.28,980,1.967,104.30000000000001,0.9
2004,1,2,14,0,22,0,0,0,15,0,0,0,0,0,0,0,66.67,0,113.7,980,1.953,117.2,0.9
2004,1,2,15,0,21,0,0,0,15,0,0,0,0,0,0,0,71.12,0,127.33,980,1.936,130.1,0.9
2004,1,2,16,0,20,0,0,0,14,0,0,0,0,0,0,0,68.55,0,141.1,980,1.925,143.9,1
2004,1,2,17,0,20,0,0,0,13,0,0,0,0,0,0,0,69.49,0,154.9,980,1.919,157.8,1.3
2004,1,2,18,0,19,0,0,0,12,0,0,0,0,0,0,0,68.60000000000001,0,168.45000000000002,980,1.9180000000000001,167.3,1.6
