Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,41057,-,-,-,18.75,79.45,0,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,Wind Speed
2014,1,1,0,0,18,0,0,0,16,0,0,0,0,0,0,0,92.89,0,107.32000000000001,980,2.348,166.60000000000002,2.1
2014,1,1,1,0,18,0,0,0,16,0,0,0,0,0,0,0,92.97,0,94.06,980,2.364,167.8,2.1
2014,1,1,2,0,20,63,144,85,17,68,68,54,54,0,77,77,87.77,0,81.23,990,2.373,167.4,1.8
2014,1,1,3,0,23,151,372,284,18,171,171,294,294,0,276,276,72.96000000000001,0,69.10000000000001,990,2.383,165.70000000000002,1.6
2014,1,1,4,0,26,203,513,475,17,203,204,513,517,0,475,478,59.96,0,58.120000000000005,990,2.364,159.20000000000002,1.4000000000000001
2014,1,1,5,0,27,234,594,623,17,262,262,550,550,0,623,623,54.76,0,49.08,990,2.353,151.5,1.1
2014,1,1,6,0,28,249,634,712,17,365,365,341,341,0,614,614,52.32,0,43.21,980,2.35,147.6,1
2014,1,1,7,0,29,252,642,731,17,389,389,163,163,0,511,511,50.99,0,41.9,980,2.355,146.8,0.9
2014,1,1,8,0,29,244,619,678,17,357,357,115,115,0,438,438,50.81,0,45.52,980,2.364,145.9,0.8
2014,1,1,9,0,28,221,562,559,17,291,291,349,349,0,501,501,51.93,0,53.08,980,2.376,136.5,0.8
