Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,41057,-,-,-,18.75,79.45,0,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,Wind Speed
2008,1,1,0,0,17,0,0,0,17,0,0,0,0,0,0,0,100,0,107.27,980,2.058,190.4,1.4000000000000001
2008,1,1,1,0,18,0,0,0,17,0,0,0,0,0,0,0,99.22,0,94.02,980,2.077,185.10000000000002,1.3
2008,1,1,2,0,20,63,210,95,19,68,68,37,37,0,74,74,91.24,0,81.2,980,2.094,176.60000000000002,1.2000000000000002
2008,1,1,3,0,24,132,468,299,19,168,168,204,204,0,241,241,75.89,0,69.08,980,2.115,156.70000000000002,1.2000000000000002
2008,1,1,4,0,28,171,609,493,19,261,261,95,95,0,312,312,62.17,0,58.11,980,2.15,137,1.3
2008,1,1,5,0,30,194,686,644,19,323,323,302,302,0,521,521,55.13,0,49.08,980,2.193,125.10000000000001,1.4000000000000001
2008,1,1,6,0,31,205,723,732,19,205,259,723,650,0,732,733,50.85,0,43.24,980,2.239,119.30000000000001,1.4000000000000001
2008,1,1,7,0,32,207,729,750,19,207,204,729,737,0,750,753,48.31,0,41.95,980,2.291,117.4,1.4000000000000001
2008,1,1,8,0,32,201,707,696,19,201,186,707,745,0,696,708,47.160000000000004,0,45.58,980,2.345,117.7,1.3
2008,1,1,9,0,31,184,650,574,18,184,182,650,669,0,574,584,47.64,0,53.15,980,2.3970000000000002,116.5,1.3
2008,1,1,10,0,30,154,546,400,18,154,169,546,526,0,400,406,50.11,0,63.25,980,2.42,120.80000000000001,1.3
2008,1,1,11,0,28,103,356,196,18,108,108,313,313,0,190,190,59.6,0,74.85000000000001,980,2.432,133.3,1.6
2008,1,1,12,0,25,15,42,17,18,3,3,0,0,0,3,3,65.81,0,87.35000000000001,980,2.427,146.5,2
2008,1,1,13,0,24,0,0,0,18,0,0,0,0,0,0,0,68.08,0,100.41,980,2.416,154.10000000000002,2.3000000000000003
2008,1,1,14,0,24,0,0,0,17,0,0,0,0,0,0,0,70.72,0,113.82000000000001,980,2.406,158.4,2.4000000000000004
2008,1,1,15,0,23,0,0,0,17,0,0,0,0,0,0,0,73.78,0,127.45,980,2.394,162,2.5
2008,1,1,16,0,22,0,0,0,17,0,0,0,0,0,0,0,76.77,0,141.21,980,2.398,163.60000000000002,2.5
2008,1,1,17,0,21,0,0,0,17,0,0,0,0,0,0,0,79.62,0,155,980,2.4010000000000002,162.3,2.4000000000000004
2008,1,1,18,0,20,0,0,0,17,0,0,0,0,0,0,0,82.25,0,168.53,980,2.3970000000000002,158.60000000000002,2.4000000000000004
2008,1,1,19,0,19,0,0,0,16,0,0,0,0,0,0,0,84.66,0,174.58,980,2.3810000000000002,153.9,2.3000000000000003
2008,1,1,20,0,19,0,0,0,16,0,0,0,0,0,0,0,87.18,0,162.14000000000001,980,2.351,149.6,2.3000000000000003
2008,1,1,21,0,18,0,0,0,16,0,0,0,0,0,0,0,89.85000000000001,0,148.41,980,2.315,149.5,2.1
2008,1,1,22,0,17,0,0,0,16,0,0,0,0,0,0,0,92.44,0,134.62,980,2.287,152.5,2
2008,1,1,23,0,17,0,0,0,15,0,0,0,0,0,0,0,94.9,0,120.9,980,2.283,157.20000000000002,1.8
2008,1,2,0,0,16,0,0,0,15,0,0,0,0,0,0,0,97.19,0,107.36,980,2.303,162.20000000000002,1.7000000000000002
2008,1,2,1,0,17,0,0,0,15,0,0,0,0,0,0,0,94.91,0,94.10000000000001,980,2.333,165.9,1.6
2008,1,2,2,0,19,62,205,93,16,68,68,130,130,0,88,88,86.45,0,81.26,980,2.357,166.4,1.4000000000000001
2008,1,2,3,0,23,131,462,296,17,140,140,434,434,0,295,295,71.41,0,69.13,990,2.37,150.9,1.3
2008,1,2,4,0,26,171,605,490,16,171,175,605,602,0,490,493,55.95,0,58.13,980,2.362,129.1,1.6
2008,1,2,5,0,29,194,683,641,16,198,198,673,673,0,639,639,46.54,0,49.08,980,2.332,110,1.8
2008,1,2,6,0,30,205,722,732,15,205,194,722,748,0,732,740,41.99,0,43.19,980,2.29,101,2
2008,1,2,7,0,31,208,731,752,15,208,203,731,740,0,752,755,39.15,0,41.85,980,2.241,96.80000000000001,2.1
2008,1,2,8,0,31,201,711,700,14,201,186,711,746,0,700,710,37.410000000000004,0,45.46,980,2.19,95.10000000000001,2.1
2008,1,2,9,0,31,185,657,580,14,185,174,657,688,0,580,588,36.53,0,53.02,980,2.132,95.9,2
2008,1,2,10,0,30,155,555,406,13,155,166,555,542,0,406,412,37.79,0,63.11,980,2.068,101.2,1.9000000000000001
2008,1,2,11,0,27,104,367,201,15,109,109,322,322,0,194,194,47.76,0,74.71000000000001,980,2.009,117.30000000000001,1.9000000000000001
2008,1,2,12,0,24,16,47,18,14,5,5,0,0,0,5,5,53.93,0,87.22,980,1.955,134,2.1
2008,1,2,13,0,23,0,0,0,14,0,0,0,0,0,0,0,56.5,0,100.28,980,1.921,141.5,2.5
2008,1,2,14,0,22,0,0,0,14,0,0,0,0,0,0,0,60.49,0,113.7,980,1.9080000000000001,143.70000000000002,2.8000000000000003
2008,1,2,15,0,21,0,0,0,14,0,0,0,0,0,0,0,65.88,0,127.33,980,1.913,144.70000000000002,3
2008,1,2,16,0,20,0,0,0,14,0,0,0,0,0,0,0,70.9,0,141.1,980,1.9100000000000001,146,2.9000000000000004
2008,1,2,17,0,19,0,0,0,14,0,0,0,0,0,0,0,74.89,0,154.9,980,1.9020000000000001,148.1,2.9000000000000004
2008,1,2,18,0,18,0,0,0,14,0,0,0,0,0,0,0,78.03,0,168.45000000000002,980,1.889,150.6,2.8000000000000003
2008,1,2,19,0,17,0,0,0,14,0,0,0,0,0,0,0,80.34,0,174.72,980,1.854,153.3,2.8000000000000003
2008,1,2,20,0,17,0,0,0,13,0,0,0,0,0,0,0,82.67,0,162.26,980,1.811,157.9,2.6
2008,1,2,21,0,16,0,0,0,13,0,0,0,0,0,0,0,85.4,0,148.52,980,1.7810000000000001,164.8,2.3000000000000003
2008,1,2,22,0,15,0,0,0,13,0,0,0,0,0,0,0,88.52,0,134.72,980,1.766,170,2.1
2008,1,2,23,0,15,0,0,0,13,0,0,0,0,0,0,0,91.64,0,121,980,1.745,170.4,2.1
2008,1,3,0,0,14,0,0,0,13,0,0,0,0,0,0,0,94.75,0,107.45,980,1.716,167.4,2.1
2008,1,3,1,0,15,0,0,0,13,0,0,0,0,0,0,0,92.79,0,94.17,980,1.688,164.9,2.1
2008,1,3,2,0,17,62,213,95,14,67,67,127,127,0,87,87,82.99,0,81.32000000000001,990,1.665,164.3,1.8
2008,1,3,3,0,21,133,476,302,14,138,138,454,454,0,300,300,66.7,0,69.17,990,1.6560000000000001,159.10000000000002,1.5
2008,1,3,4,0,25,172,620,500,14,169,169,611,611,0,492,492,52.38,0,58.15,990,1.6500000000000001,150.20000000000002,1.4000000000000001
2008,1,3,5,0,28,196,699,654,14,190,190,694,694,0,645,645,43.19,0,49.06,990,1.641,132.20000000000002,1.1
2008,1,3,6,0,29,207,738,746,13,207,188,738,762,0,746,745,38.2,0,43.14,990,1.6300000000000001,116.10000000000001,0.9
2008,1,3,7,0,30,210,746,767,13,204,204,741,741,0,757,757,35.57,0,41.76,980,1.621,103.10000000000001,0.8
2008,1,3,8,0,30,203,725,713,12,203,186,725,747,0,713,712,34.410000000000004,0,45.34,980,1.615,91.4,0.8
2008,1,3,9,0,30,187,671,592,12,187,174,671,689,0,592,590,34.69,0,52.88,980,1.609,87.5,0.8
2008,1,3,10,0,28,157,567,415,12,168,168,537,537,0,413,413,37.46,0,62.97,980,1.596,92.4,0.9
2008,1,3,11,0,26,106,378,207,14,109,109,330,330,0,197,197,48.92,0,74.58,980,1.574,112.30000000000001,1
2008,1,3,12,0,23,17,52,20,12,4,4,0,0,0,4,4,51.57,0,87.09,980,1.5350000000000001,132.5,1.2000000000000002
2008,1,3,13,0,23,0,0,0,13,0,0,0,0,0,0,0,56.24,0,100.15,980,1.498,142.8,1.4000000000000001
2008,1,3,14,0,22,0,0,0,11,0,0,0,0,0,0,0,52.89,0,113.57000000000001,980,1.469,148.4,1.6
2008,1,3,15,0,21,0,0,0,11,0,0,0,0,0,0,0,55.45,0,127.22,980,1.446,149.9,1.7000000000000002
2008,1,3,16,0,20,0,0,0,10,0,0,0,0,0,0,0,53.96,0,140.99,980,1.429,149.3,1.7000000000000002
2008,1,3,17,0,19,0,0,0,10,0,0,0,0,0,0,0,58.18,0,154.8,980,1.421,147.20000000000002,1.7000000000000002
2008,1,3,18,0,18,0,0,0,9,0,0,0,0,0,0,0,57.25,0,168.38,980,1.414,143.8,1.7000000000000002
2008,1,3,19,0,17,0,0,0,9,0,0,0,0,0,0,0,61.410000000000004,0,174.86,980,1.407,139.70000000000002,1.7000000000000002
2008,1,3,20,0,16,0,0,0,8,0,0,0,0,0,0,0,60.82,0,162.38,980,1.399,135.5,1.6
2008,1,3,21,0,16,0,0,0,9,0,0,0,0,0,0,0,65.77,0,148.63,980,1.391,132.4,1.3
2008,1,3,22,0,15,0,0,0,8,0,0,0,0,0,0,0,64.53,0,134.82,980,1.393,127.10000000000001,1
2008,1,3,23,0,15,0,0,0,8,0,0,0,0,0,0,0,68.27,0,121.09,980,1.4000000000000001,116.9,0.9
2008,1,4,0,0,14,0,0,0,7,0,0,0,0,0,0,0,66.56,0,107.53,980,1.405,106.2,0.8
2008,1,4,1,0,14,0,0,0,9,0,0,0,0,0,0,0,71.77,0,94.24,990,1.41,100.5,0.8
2008,1,4,2,0,17,62,215,95,13,67,67,125,125,0,86,86,76.72,0,81.38,990,1.417,100.10000000000001,0.8
2008,1,4,3,0,21,133,481,304,11,136,136,468,468,0,303,303,54.44,0,69.21000000000001,990,1.433,105.4,0.8
2008,1,4,4,0,25,173,625,503,11,173,165,625,631,0,503,498,43.79,0,58.17,990,1.459,106,1.2000000000000002
2008,1,4,5,0,28,196,703,657,10,196,184,703,712,0,657,651,32.9,0,49.04,990,1.493,104.30000000000001,1.8
2008,1,4,6,0,30,208,741,749,10,208,189,741,762,0,749,746,29.82,0,43.07,990,1.536,107.5,1.8
2008,1,4,7,0,31,210,747,769,10,210,193,747,765,0,769,765,28.82,0,41.65,980,1.577,110.7,1.7000000000000002
