Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,29806,-,-,-,15.65,76.05,0,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,Wind Speed
2005,1,1,0,0,17,0,0,0,16,0,0,0,0,0,0,0,97.56,0,109.39,950,3.693,122.4,1.9000000000000001
2005,1,1,1,0,17,0,0,0,16,0,0,0,0,0,0,0,96.51,0,95.88,950,3.71,123,1.8
2005,1,1,2,0,19,49,180,72,17,49,56,180,128,0,72,73,88.45,0,82.72,950,3.73,122.2,1.6
2005,1,1,3,0,22,115,471,275,17,115,123,471,517,0,275,299,72.49,0,70.11,950,3.753,119.4,1.8
2005,1,1,4,0,25,151,625,478,17,151,146,625,693,0,478,509,60.57,0,58.45,950,3.781,117.5,1.9000000000000001
2005,1,1,5,0,27,173,707,642,17,173,163,707,778,0,642,680,56.28,0,48.43,950,3.818,114.60000000000001,1.8
2005,1,1,6,0,29,184,749,747,18,184,176,749,808,0,747,784,54.35,0,41.28,950,3.86,110.10000000000001,1.6
2005,1,1,7,0,29,188,761,783,18,188,181,761,818,0,783,820,53.63,0,38.64,950,3.9010000000000002,104.60000000000001,1.4000000000000001
2005,1,1,8,0,29,184,747,745,18,184,216,747,761,0,745,788,54.04,0,41.38,950,3.947,98.9,1.3
2005,1,1,9,0,28,172,704,638,19,274,274,485,485,0,595,595,57.02,0,48.6,940,3.998,101.2,1.3
2005,1,1,10,0,27,150,619,472,18,264,264,145,145,0,340,340,60.06,0,58.67,940,4.07,106.7,1.4000000000000001
2005,1,1,11,0,26,113,463,269,19,148,148,59,59,0,168,168,65.08,0,70.36,950,4.134,111.7,1.5
2005,1,1,12,0,25,47,169,67,19,32,32,0,0,0,32,32,71.97,0,82.98,950,4.176,116.30000000000001,1.7000000000000002
2005,1,1,13,0,25,0,0,0,19,0,0,0,0,0,0,0,73.75,0,96.16,950,4.207,120.80000000000001,2
2005,1,1,14,0,24,0,0,0,19,0,0,0,0,0,0,0,75.49,0,109.67,950,4.236,123.4,2.1
2005,1,1,15,0,23,0,0,0,19,0,0,0,0,0,0,0,77.93,0,123.38000000000001,950,4.259,125.30000000000001,2.1
2005,1,1,16,0,23,0,0,0,19,0,0,0,0,0,0,0,80.56,0,137.17000000000002,950,4.268,127.4,2
2005,1,1,17,0,22,0,0,0,19,0,0,0,0,0,0,0,82.97,0,150.92000000000002,950,4.266,130.70000000000002,1.8
2005,1,1,18,0,22,0,0,0,19,0,0,0,0,0,0,0,85.32000000000001,0,164.18,950,4.261,134.4,1.6
2005,1,1,19,0,22,0,0,0,19,0,0,0,0,0,0,0,87.69,0,172.71,950,4.257,137.1,1.4000000000000001
2005,1,1,20,0,21,0,0,0,19,0,0,0,0,0,0,0,89.62,0,164.01,950,4.255,137.70000000000002,1.2000000000000002
2005,1,1,21,0,21,0,0,0,19,0,0,0,0,0,0,0,91.35000000000001,0,150.74,950,4.231,127.80000000000001,0.9
2005,1,1,22,0,21,0,0,0,19,0,0,0,0,0,0,0,92.56,0,136.99,950,4.191,110.5,0.9
2005,1,1,23,0,20,0,0,0,19,0,0,0,0,0,0,0,93.51,0,123.19,950,4.127,99.10000000000001,1
2005,1,2,0,0,20,0,0,0,19,0,0,0,0,0,0,0,94.48,0,109.48,950,4.057,90.9,1
2005,1,2,1,0,20,0,0,0,19,0,0,0,0,0,0,0,95,0,95.97,950,3.996,84,1.1
2005,1,2,2,0,21,48,176,70,19,48,55,176,177,0,70,78,88.35000000000001,0,82.79,950,3.9530000000000003,82.60000000000001,1.1
2005,1,2,3,0,23,114,468,273,19,114,126,468,484,0,273,291,76.81,0,70.17,950,3.928,95.10000000000001,1.3
2005,1,2,4,0,25,151,623,477,19,151,154,623,670,0,477,505,69.06,0,58.480000000000004,950,3.922,101.10000000000001,1.5
2005,1,2,5,0,27,172,706,641,19,172,163,706,778,0,641,680,66.82000000000001,0,48.43,950,3.9050000000000002,100.9,1.7000000000000002
2005,1,2,6,0,27,184,749,747,20,184,288,749,644,0,747,773,66.75,0,41.24,950,3.8930000000000002,100.30000000000001,1.8
2005,1,2,7,0,27,188,762,784,20,380,380,125,125,0,478,478,67.56,0,38.550000000000004,950,3.903,99.80000000000001,1.9000000000000001
2005,1,2,8,0,26,184,748,747,20,184,303,748,602,0,747,756,69.06,0,41.26,940,3.92,101.9,2
2005,1,2,9,0,26,172,706,641,20,330,330,281,281,0,517,517,71.27,0,48.47,940,3.938,101.7,2.2
2005,1,2,10,0,25,151,622,475,19,225,225,398,398,0,433,433,73.35000000000001,0,58.53,940,3.973,102.10000000000001,2.4000000000000004
2005,1,2,11,0,24,114,467,272,19,153,153,224,224,0,229,229,77.32000000000001,0,70.22,940,4.002,103.80000000000001,2.5
2005,1,2,12,0,22,48,174,69,19,43,43,0,0,0,43,43,82.64,0,82.85000000000001,950,4.0040000000000004,105.9,2.7
2005,1,2,13,0,22,0,0,0,19,0,0,0,0,0,0,0,86.51,0,96.03,950,3.993,107.60000000000001,2.7
2005,1,2,14,0,21,0,0,0,19,0,0,0,0,0,0,0,89.79,0,109.55,950,3.99,108.9,2.7
2005,1,2,15,0,21,0,0,0,19,0,0,0,0,0,0,0,92.39,0,123.26,950,3.992,111.10000000000001,2.7
2005,1,2,16,0,20,0,0,0,19,0,0,0,0,0,0,0,94.19,0,137.07,950,3.959,113.10000000000001,2.5
2005,1,2,17,0,20,0,0,0,18,0,0,0,0,0,0,0,96.15,0,150.83,950,3.924,114,2.4000000000000004
2005,1,2,18,0,19,0,0,0,18,0,0,0,0,0,0,0,97.7,0,164.12,950,3.886,115.4,2.3000000000000003
2005,1,2,19,0,19,0,0,0,18,0,0,0,0,0,0,0,97.74000000000001,0,172.8,950,3.853,117.7,2.3000000000000003
2005,1,2,20,0,19,0,0,0,18,0,0,0,0,0,0,0,96.96000000000001,0,164.15,950,3.821,120.2,2.1
2005,1,2,21,0,19,0,0,0,18,0,0,0,0,0,0,0,95.96000000000001,0,150.86,950,3.794,122.2,2
2005,1,2,22,0,19,0,0,0,18,0,0,0,0,0,0,0,96.52,0,137.1,950,3.8120000000000003,121.10000000000001,1.8
2005,1,2,23,0,19,0,0,0,18,0,0,0,0,0,0,0,96.58,0,123.29,950,3.837,116,1.6
2005,1,3,0,0,18,0,0,0,17,0,0,0,0,0,0,0,96.86,0,109.57000000000001,950,3.858,109.80000000000001,1.5
2005,1,3,1,0,19,0,0,0,17,0,0,0,0,0,0,0,96.53,0,96.05,950,3.867,106.10000000000001,1.6
2005,1,3,2,0,19,48,175,69,18,56,56,44,44,0,62,62,93.56,0,82.86,950,3.87,104.60000000000001,1.6
2005,1,3,3,0,21,114,468,273,18,151,151,252,252,0,237,237,85.52,0,70.22,950,3.874,111.4,1.8
2005,1,3,4,0,25,151,623,476,19,216,216,497,497,0,476,476,74.29,0,58.51,950,3.871,119.2,1.8
2005,1,3,5,0,26,172,707,642,20,272,272,471,471,0,585,585,70.33,0,48.42,950,3.844,121.2,1.6
2005,1,3,6,0,26,184,750,749,20,292,292,546,546,0,703,703,70.77,0,41.19,950,3.819,118.2,1.4000000000000001
2005,1,3,7,0,26,188,763,786,20,382,382,329,329,0,640,640,71.96000000000001,0,38.45,950,3.833,113.4,1.2000000000000002
