Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,34082,-,-,-,14.25,77.35,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Speed,
2001,1,1,0,0,0,0,0,0,0,0,17,18.657767761847424,942.3449096679688,93.18583699341144,171.080372766553,2.9585580825805664,N/A
2001,1,1,1,0,0,0,0,0,0,0,17,18.079358506123413,942.0314331054688,95.98641519330769,162.04973445094421,2.90921688079834,N/A
2001,1,1,2,0,0,0,0,0,0,0,17,17.373324354733427,942.1024169921875,99.6184029455524,148.92722784918772,2.838963031768799,N/A
2001,1,1,3,0,0,0,0,0,0,0,17,17.345935790030012,942.204833984375,98.5087918463307,135.22876823765108,2.6947731971740723,N/A
2001,1,1,4,0,0,0,0,0,0,0,16,17.384084882269235,942.5375366210938,96.30453714489869,121.43563200492804,2.431978702545166,N/A
2001,1,1,5,0,0,0,0,0,0,0,20,20.44410698579935,936.9666137695312,97.86532751247427,107.73307877761052,1.032204031944275,N/A
2001,1,1,6,0,0,0,0,0,0,0,20,20.454246123552878,937.9063720703125,97.90342212712432,94.1886091274871,0.8261193037033081,N/A
2001,1,1,7,0,59,239,96,59,239,96,20,20.743336497002872,938.8616333007812,97.56829845489716,80.97001419851674,0.586384654045105,N/A
2001,1,1,8,0,117,512,306,117,512,306,20,21.212113780066318,939.4902954101562,95.72448433542174,68.30349604941156,0.37923017144203186,N/A
2001,1,1,9,0,149,653,509,149,653,509,20,21.884262839760027,939.3978881835938,93.00909991582827,56.58375571330439,0.11883380264043808,N/A
2001,1,1,10,0,335,322,557,168,728,669,20,22.60982904653531,939.1512451171875,88.52934783598752,46.55179782785507,0.384327232837677,N/A
2001,1,1,11,0,377,313,619,179,766,770,20,23.26051547508382,938.4846801757812,84.95874728246481,39.52904487175098,0.9172149300575256,N/A
2001,1,1,12,0,314,35,342,182,777,800,20,24.288340101086703,937.2623901367188,81.29608023172138,37.26608810969014,1.5108853578567505,N/A
2001,1,1,13,0,385,151,500,177,763,757,20,25.03190157401491,936.4640502929688,78.17377986604444,40.56967546794501,1.784830093383789,N/A
2001,1,1,14,0,286,482,607,166,720,645,20,25.154709970747035,935.4344482421875,77.35395369666819,48.308675843697074,1.7777873277664185,N/A
2001,1,1,15,0,262,216,375,144,636,475,20,24.58260412215145,935.2571411132812,76.97024839808346,58.75014762434208,1.7120020389556885,N/A
2001,1,1,16,0,109,478,267,109,478,267,19,23.3406843478582,935.529052734375,80.7166375315018,70.6982453690181,1.828788161277771,N/A
2001,1,1,17,0,13,0,13,43,166,62,19,21.887612188944843,936.3016357421875,87.4650667043573,83.49668104350731,2.1541028022766113,N/A
2001,1,1,18,0,0,0,0,0,0,0,19,21.134907929213284,937.2877807617188,91.1413758220683,96.79523831857561,2.3875679969787598,N/A
2001,1,1,19,0,0,0,0,0,0,0,19,20.732844699377267,938.3247680664062,93.20142876826306,110.38821208324836,2.4465138912200928,N/A
2001,1,1,20,0,0,0,0,0,0,0,19,20.525383631396153,939.0558471679688,94.50317912097545,124.14319816975731,2.2815489768981934,N/A
2001,1,1,21,0,0,0,0,0,0,0,19,20.394478107453608,939.235595703125,95.30535048193086,137.94248542675203,2.056569814682007,N/A
2001,1,1,22,0,0,0,0,0,0,0,19,20.364093192410223,938.9236450195312,95.55303429314944,151.60185197639282,1.8469064235687256,N/A
2001,1,1,23,0,0,0,0,0,0,0,19,20.339441393771494,938.3284912109375,95.73698586882763,164.46987851980458,1.6266676187515259,N/A
2001,1,2,0,0,0,0,0,0,0,0,19,20.240251016978505,938.04052734375,96.3080921438834,171.20342190570136,1.461292028427124,N/A
2001,1,2,1,0,0,0,0,0,0,0,19,20.09164833901565,937.449951171875,96.75846669558693,162.21649651229606,1.3545620441436768,N/A
2001,1,2,2,0,0,0,0,0,0,0,19,19.910904844885067,937.2615356445312,97.25110144730074,149.07918506030208,1.2060511112213135,N/A
2001,1,2,3,0,0,0,0,0,0,0,19,19.750419459052637,937.1701049804688,97.42703329433529,135.36860164395705,1.070784091949463,N/A
2001,1,2,4,0,0,0,0,0,0,0,19,19.727288355788858,937.6432495117188,96.71040581531372,121.564748657253,0.9706522822380066,N/A
2001,1,2,5,0,0,0,0,0,0,0,19,19.67139170816779,938.3612060546875,95.9115394968054,107.82754550929971,0.8538779616355896,N/A
2001,1,2,6,0,0,0,0,0,0,0,18,19.78514950605711,938.7994995117188,94.66352189554334,94.27320118235654,0.7686215043067932,N/A
2001,1,2,7,0,60,246,98,60,246,98,19,20.793282497700375,939.6932373046875,91.75435837933043,81.04254394703607,0.7279303669929504,N/A
2001,1,2,8,0,178,184,246,118,524,311,19,22.860629977661233,940.4915161132812,83.44651135698724,68.36017728750564,0.6914622187614441,N/A
2001,1,2,9,0,224,503,501,150,666,517,20,25.29849120609299,940.4805297851562,75.3771354113234,56.61819708555246,0.3463045358657837,N/A
2001,1,2,10,0,170,742,681,170,742,681,20,26.66479521099052,940.2294921875,68.3966848450005,46.55388511820325,0.36552920937538147,N/A
2001,1,2,11,0,320,577,766,180,780,783,20,27.685555815565635,939.358642578125,63.72899568807517,39.486336084532354,0.595884382724762,N/A
2001,1,2,12,0,297,28,320,183,791,814,20,28.20929738109095,938.4130859375,61.317575140909376,37.174601657634064,0.8448145389556885,N/A
2001,1,2,13,0,227,19,242,179,777,771,19,28.10941043699819,937.3236694335938,60.588951280209656,40.44488261748387,1.0065381526947021,N/A
2001,1,2,14,0,285,486,610,167,734,657,19,27.57183061803312,936.6051635742188,61.17353881558621,48.17117216965184,1.0710256099700928,N/A
2001,1,2,15,0,230,478,479,146,649,484,18,26.599638356185835,936.4007568359375,62.90238563635808,58.61155274373891,1.1376203298568726,N/A
2001,1,2,16,0,143,64,165,110,489,273,18,25.21349927770848,936.7562866210938,67.98881472941206,70.56313172890418,1.444162368774414,N/A
2001,1,2,17,0,21,0,21,45,176,65,18,23.707737923610523,937.4729614257812,74.81446034205209,83.36669010265558,2.0026307106018066,N/A
2001,1,2,18,0,0,0,0,0,0,0,18,22.966668471645335,938.2951049804688,78.15544785632633,96.6710153564342,2.4014065265655518,N/A
2001,1,2,19,0,0,0,0,0,0,0,19,22.324437521980883,938.8995971679688,81.7411602053604,110.27038554086455,2.546861410140991,N/A
2001,1,2,20,0,0,0,0,0,0,0,19,21.60366268696845,939.7109375,85.58364421384641,124.03281481414912,2.5889644622802734,N/A
2001,1,2,21,0,0,0,0,0,0,0,19,20.913981349804885,939.8038330078125,89.19066462808235,137.84186058874485,2.5844919681549072,N/A
2001,1,2,22,0,0,0,0,0,0,0,19,20.375920106798844,939.6624755859375,92.05701614647197,151.51722664535038,2.5572264194488525,N/A
2001,1,2,23,0,0,0,0,0,0,0,18,19.967033780494262,939.1837768554688,94.11768555757509,164.42593851471463,2.5166845321655273,N/A
2001,1,3,0,0,0,0,0,0,0,0,18,19.623320014689966,939.0717163085938,95.5657678186362,171.3095204458449,2.4691779613494873,N/A
2001,1,3,1,0,0,0,0,0,0,0,18,19.302027668934272,938.69921875,96.87115984014515,162.35289128107058,2.3683362007141113,N/A
2001,1,3,2,0,0,0,0,0,0,0,18,19.03070894899946,938.4222412109375,97.99854097722161,149.20122044365382,2.280060052871704,N/A
2001,1,3,3,0,0,0,0,0,0,0,18,18.878790156649302,938.5782470703125,98.32760212988164,135.47967313307885,2.25308895111084,N/A
2001,1,3,4,0,0,0,0,0,0,0,18,18.91757469125423,939.1546630859375,97.50782592376743,121.66634994527917,2.2623887062072754,N/A
2001,1,3,5,0,0,0,0,0,0,0,18,18.9944434653018,939.5940551757812,96.44237111916027,107.91969685171952,2.2687795162200928,N/A
2001,1,3,6,0,0,0,0,0,0,0,18,19.241809485166584,940.3150634765625,95.32493234170782,94.3548489564682,2.260403633117676,N/A
2001,1,3,7,0,61,18,64,59,247,98,18,20.571855848995597,940.731201171875,90.26367462304202,81.11145903691488,2.21755051612854,N/A
2001,1,3,8,0,178,81,208,118,528,312,19,22.98905304785552,941.5057373046875,80.22516214177264,68.41248773920533,2.2133493423461914,N/A
2001,1,3,9,0,255,56,286,151,671,520,19,25.283498739634865,941.2013549804688,71.4058000814293,56.64739249582793,1.8574999570846558,N/A
2001,1,3,10,0,328,354,572,170,747,685,19,27.135299372937823,940.94921875,64.20878684431332,46.54975305985933,1.3888359069824219,N/A
2001,1,3,11,0,266,609,737,181,785,787,19,28.298045784479598,940.1174926757812,59.610581538599526,39.43655442240486,1.1169354915618896,N/A
2001,1,3,12,0,325,558,771,184,794,818,19,28.72053046485553,938.983154296875,57.98005061158427,37.075900269646674,1.0969232320785522,N/A
2001,1,3,13,0,374,96,448,179,779,774,19,28.435247357314154,938.0425415039062,58.27357561757185,40.31385575131875,1.2916114330291748,N/A
2001,1,3,14,0,346,163,456,168,734,659,19,27.83047419734578,937.1915283203125,60.017280767485495,48.02896707241624,1.5037494897842407,N/A
2001,1,3,15,0,265,155,347,146,649,486,18,26.447853996772096,937.091552734375,63.2691484936233,58.46968094834121,1.8535059690475464,N/A
2001,1,3,16,0,110,490,275,110,490,275,19,24.97663327635513,937.4676513671875,69.91310906808518,70.4258876624342,2.268889904022217,N/A
2001,1,3,17,0,41,11,43,45,178,66,19,23.708115138116796,938.3616943359375,76.22658344833576,83.23548055902342,2.6415300369262695,N/A
2001,1,3,18,0,0,0,0,0,0,0,19,23.038751417796448,939.0040893554688,79.18290956186776,96.54634256530862,2.8933773040771484,N/A
2001,1,3,19,0,0,0,0,0,0,0,19,22.489622459200575,939.8637084960938,81.50046377726932,110.15278273921774,2.9641828536987305,N/A
2001,1,3,20,0,0,0,0,0,0,0,18,21.996853248894922,940.2599487304688,82.93926518855505,123.92330052072701,3.079683542251587,N/A
2001,1,3,21,0,0,0,0,0,0,0,18,21.43723969066241,940.489501953125,83.82472621588036,137.7427942718867,3.144763946533203,N/A
2001,1,3,22,0,0,0,0,0,0,0,18,20.861658323215977,940.309814453125,84.53715056874701,151.43502520684035,3.083979606628418,N/A
2001,1,3,23,0,0,0,0,0,0,0,17,20.273394145280747,939.6951904296875,85.62041813155872,164.38579445858886,2.949803113937378,N/A
2001,1,4,0,0,0,0,0,0,0,0,17,19.65018907949326,939.3906860351562,87.00392661006693,171.42189178078274,2.804288625717163,N/A
2001,1,4,1,0,0,0,0,0,0,0,17,18.978321454411684,938.9845581054688,88.42929926628855,162.4913894120956,2.67169189453125,N/A
2001,1,4,2,0,0,0,0,0,0,0,16,18.283282253559605,938.5040283203125,90.07001420817348,149.32322931613587,2.5786561965942383,N/A
2001,1,4,3,0,0,0,0,0,0,0,16,17.716101168720627,938.7205810546875,91.82091095581862,135.5896775723511,2.5251529216766357,N/A
2001,1,4,4,0,0,0,0,0,0,0,16,17.249771008524817,939.3485717773438,93.73446198053277,121.76615572905901,2.4829788208007812,N/A
2001,1,4,5,0,0,0,0,0,0,0,16,16.88467891122798,940.0947265625,95.19699408753031,108.00942537290993,2.4545533657073975,N/A
2001,1,4,6,0,0,0,0,0,0,0,16,17.255331303545063,940.7743530273438,93.37351337179413,94.43346075442871,2.458383321762085,N/A
2001,1,4,7,0,67,195,97,60,250,98,16,19.383338302649406,941.935546875,85.83857506529404,81.17668302095801,2.289016008377075,N/A
2001,1,4,8,0,119,535,315,119,535,315,16,22.270330135500387,942.6278076171875,71.71933588895143,68.4603739540746,2.6076126098632812,N/A
2001,1,4,9,0,152,679,525,152,679,525,16,24.491578793048802,942.5938720703125,61.139967460511414,56.67131310989802,2.762916326522827,N/A
2001,1,4,10,0,171,755,691,171,755,691,16,26.301903093869612,942.1510620117188,53.61818156007996,46.539398065890445,2.807330846786499,N/A
2001,1,4,11,0,182,793,795,182,793,795,15,27.571215165805086,941.2604370117188,48.71897091283826,39.379718873525476,2.8330345153808594,N/A
2001,1,4,12,0,234,723,812,185,803,827,15,28.179200419197684,940.2721557617188,46.72928624298795,36.970022340885485,2.8163528442382812,N/A
2001,1,4,13,0,181,788,783,181,788,783,15,28.184370690313983,939.0642700195312,46.59246659580389,40.17666274343919,2.790175437927246,N/A
