Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,33751,-,-,-,14.15,77.25,0,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,Wind Speed
2005,1,1,0,0,18,0,0,0,18,0,0,0,0,0,0,0,100,0,107.79,940,4.0520000000000005,160.9,2.3000000000000003
2005,1,1,1,0,19,0,0,0,18,0,0,0,0,0,0,0,98.31,0,94.24,940,4.051,162.20000000000002,2.2
2005,1,1,2,0,21,60,232,96,19,60,69,232,225,0,96,105,87.94,0,81.01,940,4.04,162.9,2
2005,1,1,3,0,24,120,506,307,19,120,126,506,529,0,307,322,76.44,0,68.33,940,4.029,161.8,1.9000000000000001
2005,1,1,4,0,27,153,649,511,20,153,159,649,683,0,511,536,69.93,0,56.59,940,4.035,156.10000000000002,1.6
2005,1,1,5,0,28,173,726,673,21,173,162,726,794,0,673,709,67.54,0,46.53,940,4.046,136.6,1.3
2005,1,1,6,0,28,184,763,774,21,184,278,763,696,0,774,816,66.72,0,39.47,940,4.0920000000000005,114.60000000000001,1.2000000000000002
2005,1,1,7,0,28,187,773,803,20,390,390,157,157,0,516,516,67.26,0,37.160000000000004,940,4.188,99,1.3
2005,1,1,8,0,27,182,757,759,20,266,266,19,19,0,281,281,68.73,0,40.44,940,4.293,87.7,1.3
2005,1,1,9,0,26,170,712,645,20,321,321,36,36,0,346,346,71.16,0,48.17,940,4.402,82.30000000000001,1.3
2005,1,1,10,0,26,148,625,473,20,247,247,28,28,0,262,262,73.88,0,58.61,940,4.516,78.10000000000001,1.4000000000000001
2005,1,1,11,0,25,111,465,266,20,123,123,6,6,0,125,125,78.45,0,70.56,940,4.598,78.2,1.7000000000000002
2005,1,1,12,0,24,44,159,62,20,13,13,0,0,0,13,13,81.57000000000001,0,83.36,940,4.6450000000000005,84.7,2
2005,1,1,13,0,24,0,0,0,20,0,0,0,0,0,0,0,83.35000000000001,0,96.67,940,4.673,94.4,2.3000000000000003
