Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,33751,-,-,-,14.15,77.25,0,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,Wind Speed
2010,1,1,0,0,19,0,0,0,18,0,0,0,0,0,0,0,96.58,0,107.77,940,3.86,121.9,1.7000000000000002
2010,1,1,1,0,19,0,0,0,18,0,0,0,0,0,0,0,95.65,0,94.22,940,3.8320000000000003,117,1.6
2010,1,1,2,0,20,59,253,98,18,59,67,253,215,0,98,101,93.16,0,80.99,940,3.801,109.30000000000001,1.6
2010,1,1,3,0,21,115,529,311,19,115,123,529,576,0,311,336,87.27,0,68.32000000000001,940,3.7680000000000002,104.7,1.9000000000000001
2010,1,1,4,0,24,147,670,516,19,147,137,670,744,0,516,547,74.75,0,56.58,940,3.733,98,2.5
2010,1,1,5,0,26,166,746,680,19,166,150,746,819,0,680,714,65.02,0,46.53,940,3.6990000000000003,93.30000000000001,2.9000000000000004
2010,1,1,6,0,27,176,784,782,18,176,156,784,858,0,782,819,60.01,0,39.47,940,3.658,91.9,3.1
2010,1,1,7,0,28,179,795,813,18,179,160,795,867,0,813,851,57.4,0,37.18,940,3.617,92.4,3.2
2010,1,1,8,0,28,175,780,769,18,175,156,780,853,0,769,805,56.81,0,40.46,940,3.581,94.7,3.3000000000000003
2010,1,1,9,0,27,164,738,656,18,164,149,738,808,0,656,688,58.02,0,48.2,940,3.548,94.30000000000001,3.3000000000000003
2010,1,1,10,0,26,143,653,483,18,143,134,653,724,0,483,511,60.72,0,58.64,940,3.531,93.7,3.2
2010,1,1,11,0,25,108,495,272,18,108,137,495,470,0,272,294,67.48,0,70.59,940,3.5260000000000002,91.7,3
2010,1,1,12,0,23,44,182,65,18,47,47,56,56,0,54,54,75.66,0,83.39,940,3.519,89.80000000000001,3
2010,1,1,13,0,22,0,0,0,18,0,0,0,0,0,0,0,79.45,0,96.7,940,3.5020000000000002,90.80000000000001,3.1
2010,1,1,14,0,21,0,0,0,18,0,0,0,0,0,0,0,82.76,0,110.29,940,3.482,93.2,3.2
2010,1,1,15,0,21,0,0,0,18,0,0,0,0,0,0,0,85.66,0,124.04,940,3.448,97.4,3.2
2010,1,1,16,0,20,0,0,0,18,0,0,0,0,0,0,0,88.2,0,137.84,940,3.3850000000000002,101.4,3.2
2010,1,1,17,0,20,0,0,0,17,0,0,0,0,0,0,0,90.41,0,151.5,940,3.3080000000000003,104.4,3.1
2010,1,1,18,0,19,0,0,0,17,0,0,0,0,0,0,0,92.83,0,164.35,940,3.228,106.2,2.9000000000000004
2010,1,1,19,0,18,0,0,0,17,0,0,0,0,0,0,0,95.46000000000001,0,171.1,940,3.145,106.4,2.8000000000000003
2010,1,1,20,0,18,0,0,0,17,0,0,0,0,0,0,0,97.87,0,162.22,940,3.0660000000000003,105.2,2.6
2010,1,1,21,0,18,0,0,0,17,0,0,0,0,0,0,0,99.86,0,149.11,940,3.001,103.7,2.6
2010,1,1,22,0,17,0,0,0,17,0,0,0,0,0,0,0,100,0,135.4,940,2.983,104.30000000000001,2.7
2010,1,1,23,0,17,0,0,0,17,0,0,0,0,0,0,0,98.91,0,121.60000000000001,940,2.98,106.80000000000001,2.7
2010,1,2,0,0,17,0,0,0,16,0,0,0,0,0,0,0,95.72,0,107.86,940,2.975,108.2,2.6
2010,1,2,1,0,17,0,0,0,16,0,0,0,0,0,0,0,94.35000000000001,0,94.3,940,2.958,108,2.5
2010,1,2,2,0,18,59,261,100,16,67,67,211,211,0,100,100,90.67,0,81.07000000000001,940,2.922,105.60000000000001,2.4000000000000004
2010,1,2,3,0,20,117,541,316,17,117,123,541,562,0,316,331,81.39,0,68.37,940,2.867,101.10000000000001,2.5
2010,1,2,4,0,24,149,685,526,17,149,137,685,743,0,526,546,68.27,0,56.620000000000005,940,2.7760000000000002,93.30000000000001,2.4000000000000004
2010,1,2,5,0,26,168,762,693,17,168,150,762,819,0,693,714,61.550000000000004,0,46.53,940,2.689,85.7,2.1
2010,1,2,6,0,27,178,802,798,17,178,157,802,858,0,798,820,58.46,0,39.43,940,2.613,81.9,1.8
2010,1,2,7,0,27,181,813,831,18,181,160,813,867,0,831,852,56.89,0,37.09,940,2.548,76.9,1.5
2010,1,2,8,0,28,177,800,788,18,177,156,800,854,0,788,807,56.26,0,40.34,940,2.494,67.2,1.4000000000000001
2010,1,2,9,0,27,166,758,673,17,166,149,758,809,0,673,690,56.79,0,48.06,940,2.444,57.7,1.6
2010,1,2,10,0,26,145,675,498,17,145,134,675,725,0,498,513,58.71,0,58.5,940,2.398,54.900000000000006,1.9000000000000001
2010,1,2,11,0,24,110,517,283,17,110,139,517,472,0,283,297,65.31,0,70.46000000000001,940,2.373,55.800000000000004,2.2
2010,1,2,12,0,22,46,199,69,17,48,48,63,63,0,56,56,73.54,0,83.26,940,2.362,59.400000000000006,2.4000000000000004
2010,1,2,13,0,21,0,0,0,16,0,0,0,0,0,0,0,76.57000000000001,0,96.57000000000001,940,2.366,66.2,2.6
2010,1,2,14,0,21,0,0,0,16,0,0,0,0,0,0,0,79.02,0,110.17,940,2.387,74.5,2.7
2010,1,2,15,0,20,0,0,0,16,0,0,0,0,0,0,0,81.67,0,123.93,940,2.4250000000000003,81.10000000000001,2.8000000000000003
2010,1,2,16,0,19,0,0,0,16,0,0,0,0,0,0,0,84.3,0,137.74,940,2.46,86,2.8000000000000003
2010,1,2,17,0,19,0,0,0,16,0,0,0,0,0,0,0,87.16,0,151.41,940,2.481,90.10000000000001,2.8000000000000003
2010,1,2,18,0,19,0,0,0,17,0,0,0,0,0,0,0,89.68,0,164.3,940,2.482,93.7,2.8000000000000003
2010,1,2,19,0,19,0,0,0,17,0,0,0,0,0,0,0,93.24,0,171.20000000000002,940,2.464,95.7,2.7
2010,1,2,20,0,19,0,0,0,18,0,0,0,0,0,0,0,96.04,0,162.35,940,2.434,95.60000000000001,2.6
2010,1,2,21,0,19,0,0,0,18,0,0,0,0,0,0,0,97.95,0,149.23,940,2.4010000000000002,96.30000000000001,2.5
2010,1,2,22,0,18,0,0,0,18,0,0,0,0,0,0,0,99.36,0,135.52,940,2.3770000000000002,97,2.4000000000000004
2010,1,2,23,0,18,0,0,0,17,0,0,0,0,0,0,0,99.97,0,121.7,940,2.353,97.4,2.4000000000000004
2010,1,3,0,0,18,0,0,0,17,0,0,0,0,0,0,0,97.61,0,107.96000000000001,940,2.321,98.5,2.2
2010,1,3,1,0,18,0,0,0,17,0,0,0,0,0,0,0,96.32000000000001,0,94.39,940,2.282,100.7,2.1
