Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,9406,-,-,-,21.65,69.85,0,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,Wind Speed
2004,1,1,0,0,18,0,0,0,10,0,0,0,0,0,0,0,61.800000000000004,0,116.74000000000001,1010,0.915,12.4,3.2
2004,1,1,1,0,18,0,0,0,11,0,0,0,0,0,0,0,64.58,0,103.46000000000001,1010,0.983,11.200000000000001,3
2004,1,1,2,0,19,1,0,1,11,0,0,0,0,0,0,0,61.59,0,90.55,1010,1.062,8.9,2.9000000000000004
2004,1,1,3,0,21,76,386,155,7,76,76,377,377,0,154,154,43.11,0,78.21000000000001,1010,1.122,7.7,2.5
2004,1,1,4,0,25,118,621,363,6,118,113,621,636,0,363,364,31.28,0,66.77,1020,1.181,3.1,2.3000000000000003
2004,1,1,5,0,28,141,737,545,3,139,139,724,724,0,536,536,21.12,0,56.78,1010,1.258,354.1,2.7
2004,1,1,6,0,30,154,794,674,3,153,153,781,781,0,664,664,19.35,0,49.14,1010,1.346,347.6,2.7
2004,1,1,7,0,30,159,817,736,4,202,202,708,708,0,703,703,19.32,0,45.07,1010,1.429,341.40000000000003,2.9000000000000004
2004,1,1,8,0,30,158,812,727,5,191,191,730,730,0,703,703,20.27,0,45.550000000000004,1010,1.508,337.40000000000003,3.1
2004,1,1,9,0,30,151,779,647,5,151,154,779,786,0,647,655,21.89,0,50.45,1010,1.574,334.1,3.3000000000000003
2004,1,1,10,0,29,136,708,505,6,136,127,708,744,0,505,514,24.490000000000002,0,58.660000000000004,1010,1.625,331.6,3.4000000000000004
