Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,16695,-,-,-,24.55,72.05,0,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,Wind Speed
2002,1,1,0,0,13,0,0,0,-10,0,0,0,0,0,0,0,18.830000000000002,0,115.60000000000001,1000,0.41100000000000003,110.5,2.9000000000000004
2002,1,1,1,0,12,0,0,0,-9,0,0,0,0,0,0,0,21.41,0,102.58,1000,0.421,115.5,3
2002,1,1,2,0,13,3,1,3,-7,0,0,0,0,0,0,0,21.79,0,89.98,1000,0.435,119.7,3.1
2002,1,1,3,0,17,84,384,164,-6,84,84,354,354,0,158,158,18.56,0,78.04,1010,0.451,123.4,2.7
2002,1,1,4,0,21,131,616,371,-6,124,124,598,598,0,357,357,15.530000000000001,0,67.11,1010,0.468,129.1,1.9000000000000001
2002,1,1,5,0,26,157,732,548,-6,144,144,722,722,0,529,529,10.69,0,57.78,1010,0.485,147.6,1.7000000000000002
2002,1,1,6,0,30,172,790,670,-8,159,159,765,765,0,642,642,7.83,0,50.94,1000,0.501,168.60000000000002,1.5
2002,1,1,7,0,31,178,812,725,-9,160,160,798,798,0,698,698,6.83,0,47.7,1000,0.517,193.4,1.3
2002,1,1,8,0,31,176,804,706,-9,161,161,786,786,0,679,679,6.66,0,48.78,1000,0.529,212.10000000000002,1.1
2002,1,1,9,0,31,166,765,616,-9,149,149,758,758,0,596,596,6.69,0,53.910000000000004,1000,0.534,226.3,0.9
2002,1,1,10,0,29,146,680,464,-9,185,185,546,546,0,441,441,7.3,0,62.1,1000,0.55,245.9,0.8
2002,1,1,11,0,26,111,517,268,-3,137,137,197,197,0,197,197,14.13,0,72.31,1000,0.5660000000000001,275.2,1
2002,1,1,12,0,23,47,186,67,-6,42,42,30,30,0,46,46,13.700000000000001,0,83.8,1000,0.578,298.8,1.4000000000000001
2002,1,1,13,0,21,0,0,0,-9,0,0,0,0,0,0,0,12.24,0,96.09,1000,0.587,316.8,1.8
2002,1,1,14,0,20,0,0,0,-10,0,0,0,0,0,0,0,11.93,0,108.92,1000,0.597,334,2.1
2002,1,1,15,0,19,0,0,0,-10,0,0,0,0,0,0,0,12.36,0,122.09,1000,0.607,351,2.2
2002,1,1,16,0,18,0,0,0,-10,0,0,0,0,0,0,0,12.92,0,135.49,1000,0.604,7.5,2.2
2002,1,1,17,0,18,0,0,0,-10,0,0,0,0,0,0,0,13.48,0,149.05,1000,0.601,23.400000000000002,2.2
2002,1,1,18,0,17,0,0,0,-10,0,0,0,0,0,0,0,13.96,0,162.68,1000,0.6,40,2.1
2002,1,1,19,0,16,0,0,0,-10,0,0,0,0,0,0,0,14.3,0,176.12,1000,0.599,56.6,2.1
2002,1,1,20,0,16,0,0,0,-11,0,0,0,0,0,0,0,14.700000000000001,0,169.70000000000002,1000,0.599,71.4,2.1
2002,1,1,21,0,15,0,0,0,-11,0,0,0,0,0,0,0,15.13,0,156.08,1000,0.602,81.80000000000001,2
2002,1,1,22,0,15,0,0,0,-11,0,0,0,0,0,0,0,15.610000000000001,0,142.47,1000,0.602,90.10000000000001,1.9000000000000001
2002,1,1,23,0,15,0,0,0,-11,0,0,0,0,0,0,0,16.02,0,128.98,1000,0.604,97.10000000000001,1.8
2002,1,2,0,0,14,0,0,0,-10,0,0,0,0,0,0,0,16.55,0,115.67,1000,0.605,101.7,1.9000000000000001
