Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,16695,-,-,-,24.55,72.05,0,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,Wind Speed
2005,1,1,0,0,11,0,0,0,6,0,0,0,0,0,0,0,76.31,0,115.62,1000,1.078,219.60000000000002,2.6
2005,1,1,1,0,11,0,0,0,7,0,0,0,0,0,0,0,78.92,0,102.59,1000,1.089,206.60000000000002,2.6
2005,1,1,2,0,12,3,2,3,7,0,0,0,0,0,0,0,73.48,0,89.99,1000,1.093,194.5,2.8000000000000003
2005,1,1,3,0,15,77,394,159,7,77,78,394,393,0,159,160,59.95,0,78.05,1000,1.088,184.60000000000002,2.6
2005,1,1,4,0,19,119,621,361,5,119,114,621,635,0,361,361,41.6,0,67.11,1000,1.079,193.9,2.8000000000000003
2005,1,1,5,0,22,143,735,535,4,140,140,714,714,0,521,521,32.31,0,57.77,1000,1.07,204.3,2.8000000000000003
2005,1,1,6,0,24,156,793,656,4,156,156,758,758,0,634,634,27.67,0,50.93,1000,1.061,212.70000000000002,2.8000000000000003
2005,1,1,7,0,25,162,815,711,3,159,159,787,787,0,689,689,24.89,0,47.68,1000,1.049,221.60000000000002,2.8000000000000003
2005,1,1,8,0,26,160,809,693,3,148,148,808,808,0,681,681,23.18,0,48.75,1000,1.042,231.4,2.8000000000000003
2005,1,1,9,0,25,151,771,606,2,142,142,766,766,0,594,594,22.59,0,53.88,1000,1.033,238.3,2.7
2005,1,1,10,0,24,133,692,457,1,132,132,680,680,0,451,451,22.88,0,62.06,1000,1.016,243.20000000000002,2.6
2005,1,1,11,0,23,102,535,265,1,132,132,400,400,0,254,254,24.830000000000002,0,72.27,1000,0.992,248.70000000000002,2.4000000000000004
2005,1,1,12,0,19,45,206,67,1,43,43,43,43,0,48,48,30.12,0,83.76,1000,0.965,258.7,2.1
2005,1,1,13,0,18,0,0,0,1,0,0,0,0,0,0,0,32.13,0,96.06,1000,0.9430000000000001,270.2,1.8
2005,1,1,14,0,17,0,0,0,1,0,0,0,0,0,0,0,33.15,0,108.89,1000,0.922,284,1.5
