Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,16695,-,-,-,24.55,72.05,0,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,Wind Speed
2004,1,1,0,0,13,0,0,0,-2,0,0,0,0,0,0,0,33.75,0,115.55,1000,0.9580000000000001,353.70000000000005,2.1
2004,1,1,1,0,13,0,0,0,-2,0,0,0,0,0,0,0,33.61,0,102.54,1000,0.976,355.40000000000003,1.9000000000000001
2004,1,1,2,0,14,3,2,3,-2,0,0,0,0,0,0,0,31.6,0,89.95,1000,0.998,354.40000000000003,1.6
2004,1,1,3,0,18,79,383,159,-1,85,85,339,339,0,156,156,25.85,0,78.02,1000,1.044,354.70000000000005,1.4000000000000001
2004,1,1,4,0,22,122,608,359,-2,122,117,608,626,0,359,361,19.04,0,67.09,1000,1.1260000000000001,351.40000000000003,1
2004,1,1,5,0,26,146,720,531,-1,141,141,719,719,0,525,525,16.2,0,57.77,1000,1.2,320.1,1.8
2004,1,1,6,0,27,160,776,649,0,188,188,728,728,0,647,647,16.18,0,50.96,1000,1.264,315.40000000000003,2.3000000000000003
2004,1,1,7,0,28,165,797,701,0,249,249,583,583,0,642,642,15.68,0,47.74,1000,1.301,314.90000000000003,2.4000000000000004
2004,1,1,8,0,28,163,789,683,0,215,215,636,636,0,634,634,15.75,0,48.83,1000,1.31,316.6,2.4000000000000004
2004,1,1,9,0,27,154,752,596,0,158,158,734,734,0,590,590,16.14,0,53.97,1000,1.298,318.20000000000005,2.4000000000000004
2004,1,1,10,0,26,135,670,449,0,142,142,636,636,0,439,439,17.35,0,62.17,1000,1.285,319.3,2.2
2004,1,1,11,0,24,104,511,259,0,146,146,329,329,0,246,246,19.68,0,72.38,1000,1.268,322.5,2.2
2004,1,1,12,0,21,44,186,64,0,38,38,10,10,0,40,40,25.52,0,83.86,1000,1.2510000000000001,329.6,2.2
2004,1,1,13,0,19,0,0,0,0,0,0,0,0,0,0,0,26.990000000000002,0,96.16,1000,1.23,336,2.3000000000000003
2004,1,1,14,0,19,0,0,0,0,0,0,0,0,0,0,0,28.060000000000002,0,108.98,1000,1.215,341.6,2.4000000000000004
2004,1,1,15,0,18,0,0,0,0,0,0,0,0,0,0,0,29.13,0,122.15,1000,1.213,350.1,2.4000000000000004
2004,1,1,16,0,17,0,0,0,0,0,0,0,0,0,0,0,30.19,0,135.56,1000,1.211,356.3,2.5
2004,1,1,17,0,16,0,0,0,0,0,0,0,0,0,0,0,31.310000000000002,0,149.11,1000,1.217,2.5,2.6
2004,1,1,18,0,16,0,0,0,0,0,0,0,0,0,0,0,32.6,0,162.73,1000,1.208,11.3,2.6
2004,1,1,19,0,15,0,0,0,0,0,0,0,0,0,0,0,33.83,0,176.19,1000,1.18,19,2.6
2004,1,1,20,0,14,0,0,0,0,0,0,0,0,0,0,0,35.02,0,169.65,1000,1.1480000000000001,25.5,2.7
2004,1,1,21,0,14,0,0,0,-1,0,0,0,0,0,0,0,36.25,0,156.03,1000,1.109,26.900000000000002,2.7
2004,1,1,22,0,13,0,0,0,-1,0,0,0,0,0,0,0,37.47,0,142.43,1000,1.079,25.3,2.6
2004,1,1,23,0,13,0,0,0,-1,0,0,0,0,0,0,0,38.6,0,128.94,1000,1.067,22.8,2.6
2004,1,2,0,0,12,0,0,0,-1,0,0,0,0,0,0,0,39.61,0,115.63,1000,1.066,20.200000000000003,2.6
2004,1,2,1,0,12,0,0,0,-1,0,0,0,0,0,0,0,40.54,0,102.61,1000,1.069,18.900000000000002,2.6
2004,1,2,2,0,13,2,1,2,-1,0,0,0,0,0,0,0,37.59,0,90.01,1000,1.072,19.3,2.6
2004,1,2,3,0,16,79,381,158,-1,79,80,381,380,0,158,159,30.51,0,78.06,1000,1.073,24.6,2.1
2004,1,2,4,0,20,122,610,360,-1,119,119,606,606,0,355,355,24.2,0,67.12,1000,1.046,25.3,1.6
2004,1,2,5,0,25,147,726,535,-1,145,145,703,703,0,520,520,17.61,0,57.77,1000,1.0150000000000001,20.900000000000002,1.6
2004,1,2,6,0,27,161,786,656,-1,159,159,754,754,0,635,635,15.74,0,50.92,1000,0.982,13.4,1.4000000000000001
2004,1,2,7,0,28,166,809,712,-1,167,167,772,772,0,687,687,14.86,0,47.660000000000004,1000,0.9520000000000001,0.5,1.3
2004,1,2,8,0,28,165,803,695,-1,155,155,793,793,0,679,679,14.64,0,48.72,1000,0.931,350.3,1.4000000000000001
2004,1,2,9,0,28,156,766,608,-1,146,146,759,759,0,594,594,14.73,0,53.85,1000,0.905,346.1,1.6
2004,1,2,10,0,26,137,685,458,-1,136,136,671,671,0,451,451,15.71,0,62.03,1000,0.908,344.6,1.8
2004,1,2,11,0,24,105,526,266,-1,145,145,368,368,0,258,258,18.06,0,72.24,1000,0.909,341.6,2.1
2004,1,2,12,0,20,46,197,67,-1,40,40,16,16,0,42,42,23.03,0,83.73,1000,0.917,337.70000000000005,2.7
2004,1,2,13,0,19,0,0,0,-1,0,0,0,0,0,0,0,24.22,0,96.03,1000,0.919,340.70000000000005,3.2
2004,1,2,14,0,18,0,0,0,-1,0,0,0,0,0,0,0,25.2,0,108.85000000000001,1000,0.923,345.8,3.4000000000000004
2004,1,2,15,0,17,0,0,0,-2,0,0,0,0,0,0,0,26.3,0,122.03,1000,0.9440000000000001,350.70000000000005,3.7
2004,1,2,16,0,17,0,0,0,-2,0,0,0,0,0,0,0,27.62,0,135.43,1000,0.974,355.20000000000005,3.8000000000000003
2004,1,2,17,0,16,0,0,0,-1,0,0,0,0,0,0,0,29.330000000000002,0,148.99,1000,0.982,359.3,3.9000000000000004
