Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,34693,-,-,-,9.35,77.55,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2013,1,1,0,0,0,0,0,0,0,0,16,20.638781697474997,952.8681640625,76.43747400488135,166.208249191516,0,0.6383787393569946,N/A
2013,1,1,1,0,0,0,0,0,0,0,16,20.217829557245068,952.4244995117188,79.44803871444425,158.92746179883576,0,0.6204422116279602,N/A
2013,1,1,2,0,0,0,0,0,0,0,16,19.826954306019786,952.172607421875,82.63204475513965,146.70553939520184,0,0.6029145121574402,N/A
2013,1,1,3,0,0,0,0,0,0,0,17,19.51213264564916,952.1096801757812,85.53370630654817,133.31373478760048,0,0.5875353813171387,N/A
2013,1,1,4,0,0,0,0,0,0,0,17,19.27818105601972,952.4679565429688,88.00341955795146,119.58581763896481,0,0.5758951306343079,N/A
2013,1,1,5,0,0,0,0,0,0,0,19,21.05417380743404,951.32958984375,90.18510917129574,105.8180438486907,0,0.4770737886428833,N/A
2013,1,1,6,0,0,0,0,0,0,0,19,21.242718528815033,952.20654296875,89.03140613384942,92.10719607943722,0,0.4712197184562683,N/A
2013,1,1,7,0,83,118,107,75,281,131,19,22.17127963648619,953.2776489257812,86.39624442433362,78.62383178161791,0,0.4550245404243469,N/A
2013,1,1,8,0,131,533,352,131,533,352,20,23.785217696693962,953.9979248046875,80.53453506525591,65.57476471984538,0,0.4684227705001831,N/A
2013,1,1,9,0,162,666,560,162,666,560,20,25.58891780563846,953.8950805664062,74.50533902340702,53.32372226895206,0,0.5373238325119019,N/A
2013,1,1,10,0,181,738,724,181,738,724,20,26.93397061932643,953.41796875,67.67957234112559,42.60052505872142,0,0.5378707647323608,N/A
2013,1,1,11,0,195,768,826,191,774,826,20,27.986149527960663,952.3340454101562,62.43617415138538,34.87079321435637,0,0.4958603084087372,N/A
2013,1,1,12,0,193,782,854,193,782,854,19,28.239366582552464,951.0155029296875,60.30338293693299,32.370526640904764,0,0.43125542998313904,N/A
2013,1,1,13,0,366,375,669,189,767,808,19,28.328331114186938,950.12451171875,60.28208542665959,36.20362462479468,0,0.34306490421295166,N/A
2013,1,1,14,0,339,246,514,177,723,690,20,28.1432272136679,949.7135620117188,61.41839664857841,44.7678810816716,0,0.3338063955307007,N/A
2013,1,1,15,0,148,0,148,156,639,514,20,27.45643714882499,949.5419311523438,64.01003514724725,55.92119725095822,0,0.3400326669216156,N/A
2013,1,1,16,0,121,486,300,121,486,300,20,26.304823541886833,950.0411987304688,71.28042035221938,68.39451804382165,0,0.3304206132888794,N/A
2013,1,1,17,0,61,79,73,56,195,85,20,25.331622809292412,950.6610717773438,73.66960031032716,81.56443232629182,0,0.37286657094955444,N/A
2013,1,1,18,0,0,0,0,0,0,0,20,24.733170139147035,951.76904296875,76.21708617397393,95.11548199636196,0,0.3987453281879425,N/A
2013,1,1,19,0,0,0,0,0,0,0,20,24.304872939268193,952.7765502929688,78.6483276576252,108.86043974162922,0,0.4244967997074127,N/A
2013,1,1,20,0,0,0,0,0,0,0,20,23.88314080485327,953.2647705078125,81.23939561220351,122.66161313385935,0,0.41787847876548767,N/A
2013,1,1,21,0,0,0,0,0,0,0,20,23.483278500718598,953.1626586914062,83.75029329858421,136.35747111746858,0,0.40091633796691895,N/A
2013,1,1,22,0,0,0,0,0,0,0,20,23.121975451107403,952.8775634765625,86.11799503506516,149.61900532882225,0,0.38109567761421204,N/A
2013,1,1,23,0,0,0,0,0,0,0,20,22.72641757731253,952.3659057617188,88.38015791165232,161.31071345914614,0,0.3640435039997101,N/A
2013,1,2,0,0,0,0,0,0,0,0,20,22.36224637921657,951.7816772460938,90.17372456642818,166.3271837589998,0,0.37113073468208313,N/A
2013,1,2,1,0,0,0,0,0,0,0,20,21.996436888761195,951.120849609375,91.65316258536632,159.09765221254224,0,0.3914293646812439,N/A
2013,1,2,2,0,0,0,0,0,0,0,20,21.671867096535095,950.967529296875,92.24147034965628,146.86695771551362,0,0.4025174379348755,N/A
2013,1,2,3,0,0,0,0,0,0,0,20,21.429402818383778,951.3984375,92.12556074321235,133.46335882802936,0,0.3826092779636383,N/A
2013,1,2,4,0,0,0,0,0,0,0,19,21.260142578353964,951.6575317382812,92.10735145426067,119.72448132477916,0,0.36559969186782837,N/A
2013,1,2,5,0,0,0,0,0,0,0,19,21.049374286780107,952.2543334960938,92.44871676761416,105.92023185949103,0,0.3552069365978241,N/A
2013,1,2,6,0,0,0,0,0,0,0,19,21.1997651315815,953.138671875,89.79957637406926,92.19972273232534,0,0.380826860666275,N/A
2013,1,2,7,0,84,167,117,74,273,128,19,22.630799604988738,954.1854248046875,81.77561385960765,78.70480160105778,0,0.44099879264831543,N/A
2013,1,2,8,0,130,526,347,130,526,347,19,24.430309651582206,954.8497314453125,74.20427293768888,65.64063352761681,0,0.4259919226169586,N/A
2013,1,2,9,0,173,623,545,162,660,556,19,26.094921602810587,954.9439697265625,67.98371771497513,53.36806908399884,0,0.39212360978126526,N/A
2013,1,2,10,0,180,733,720,180,733,720,19,27.442603197843596,954.4711303710938,63.05031489370283,42.61209543222894,0,0.37463629245758057,N/A
2013,1,2,11,0,190,770,823,190,770,823,19,28.339878181762856,953.7012329101562,59.49051143725067,34.83344727320212,0,0.35573136806488037,N/A
2013,1,2,12,0,193,780,853,193,780,853,19,28.822661763566146,952.6236572265625,57.24865850402777,32.27712071657684,0,0.32329896092414856,N/A
2013,1,2,13,0,189,766,808,189,766,808,19,28.889166180759844,951.7031860351562,56.554353859833164,36.07473163266623,0,0.2958334684371948,N/A
2013,1,2,14,0,177,724,693,177,724,693,19,28.521506670828444,951.0888061523438,57.36256296813493,44.628887256471565,0,0.3220166862010956,N/A
2013,1,2,15,0,264,298,432,157,642,518,19,27.769390053739244,950.9208984375,59.57895512490151,55.78380475765657,0,0.3550671339035034,N/A
2013,1,2,16,0,145,417,300,122,492,304,20,26.612787954526084,951.283935546875,67.75291517824743,68.26243669475033,0,0.33303168416023254,N/A
2013,1,2,17,0,62,87,75,58,203,88,19,25.020313790621685,951.6885986328125,73.52894953593272,81.43879023757442,0,0.3893907964229584,N/A
2013,1,2,18,0,0,0,0,0,0,0,19,24.040524197605805,952.391357421875,76.9026762550033,94.99683752879723,0,0.43530169129371643,N/A
2013,1,2,19,0,0,0,0,0,0,0,19,23.28508112456808,953.17333984375,79.8264633176516,108.74962427141611,0,0.45611152052879333,N/A
2013,1,2,20,0,0,0,0,0,0,0,19,22.619445617744987,953.6954956054688,82.04228061826463,122.56029793476716,0,0.47599178552627563,N/A
2013,1,2,21,0,0,0,0,0,0,0,19,22.08971286732981,953.6517944335938,83.46439204945592,136.2693613185375,0,0.48303744196891785,N/A
2013,1,2,22,0,0,0,0,0,0,0,18,21.565998190405537,953.5401611328125,85.04215324720013,149.55355439954502,0,0.46914058923721313,N/A
2013,1,2,23,0,0,0,0,0,0,0,18,21.03870648711336,953.479736328125,86.85554780067457,161.29799387123765,0,0.445078581571579,N/A
2013,1,3,0,0,0,0,0,0,0,0,18,20.510189790670097,952.9562377929688,88.7659840167596,166.43041940822417,0,0.42714327573776245,N/A
