Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,34693,-,-,-,9.35,77.55,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2001,1,1,0,0,0,0,0,0,0,0,19,20.937454950658037,954.1848754882812,91.79356424422932,166.19959545746713,0,0.6456686854362488,N/A
2001,1,1,1,0,0,0,0,0,0,0,19,20.674517812056138,953.8714599609375,91.64566588304837,158.91986444639753,0,0.6631500124931335,N/A
2001,1,1,2,0,0,0,0,0,0,0,19,20.467076535246065,953.6223754882812,91.55091292943092,146.69984636361337,0,0.6620805263519287,N/A
2001,1,1,3,0,0,0,0,0,0,0,18,20.32484384573081,953.7247924804688,91.39631788430366,133.30931574638984,0,0.6579204797744751,N/A
2001,1,1,4,0,0,0,0,0,0,0,18,20.232817734866387,954.0575561523438,91.26469176758235,119.58237335724414,0,0.6607548594474792,N/A
2001,1,1,5,0,0,0,0,0,0,0,20,21.370279127206402,950.7266235351562,94.09083544208863,105.81550766083897,0,0.3249785900115967,N/A
2001,1,1,6,0,0,0,0,0,0,0,20,21.526351499350085,951.3463745117188,93.05383734827556,92.10554724916177,0,0.29692915081977844,N/A
2001,1,1,7,0,87,61,100,69,319,132,20,22.13601143867396,952.3016357421875,91.08139430522333,78.62316960647784,0,0.3197164237499237,N/A
2001,1,1,8,0,207,119,257,117,567,352,20,23.113135495246297,952.9302978515625,87.43329823763919,65.57529689540569,0,0.36231666803359985,N/A
2001,1,1,9,0,279,146,367,145,694,559,21,24.13879222784641,952.837890625,84.55428946544504,53.325813964900384,0,0.3530016243457794,N/A
2001,1,1,10,0,161,762,722,161,762,722,21,24.95430927687977,952.271240234375,82.0039461900777,42.60473125566191,0,0.28680238127708435,N/A
2001,1,1,11,0,170,796,823,170,796,823,21,25.67892117088786,951.28466796875,79.92444695332104,34.877635244043404,0,0.20656995475292206,N/A
2001,1,1,12,0,306,548,769,172,805,852,22,26.46349096339486,950.3823852539062,77.74107655398078,32.37948817993285,0,0.11887384206056595,N/A
2001,1,1,13,0,384,299,626,168,790,806,22,26.640159897097362,948.9440307617188,76.52046019977105,36.21284183534261,0,0.04405992105603218,N/A
2001,1,1,14,0,291,456,615,158,749,690,22,26.496220966520013,948.2344360351562,77.13400685650971,44.77612487200406,0,0.05481042340397835,N/A
2001,1,1,15,0,274,115,339,139,671,515,22,25.952790212664866,948.0571899414062,81.11515902127049,55.92826815536077,0,0.14601191878318787,N/A
2001,1,1,16,0,169,151,225,109,524,302,22,25.084642671588313,948.9690551757812,86.80899008151566,68.40053405577764,0,0.20993690192699432,N/A
2001,1,1,17,0,53,234,87,53,234,87,22,24.213492255744143,949.7416381835938,91.50925884704147,81.56951983719242,0,0.2380092889070511,N/A
2001,1,1,18,0,0,0,0,0,0,0,22,23.77577045767879,950.4077758789062,93.76372967056957,95.11971795340027,0,0.2554994523525238,N/A
2001,1,1,19,0,0,0,0,0,0,0,22,23.506358255698046,951.4447631835938,94.63151333212221,108.8638230191501,0,0.2837434709072113,N/A
2001,1,1,20,0,0,0,0,0,0,0,22,23.227956297427852,951.8558349609375,95.15945283018876,122.66405254590393,0,0.2732119858264923,N/A
2001,1,1,21,0,0,0,0,0,0,0,22,22.942831019308926,952.0355834960938,95.52639578973043,136.35870987711417,0,0.2656312584877014,N/A
2001,1,1,22,0,0,0,0,0,0,0,21,22.702229425940345,951.7236328125,95.5630261567389,149.61839000339876,0,0.27222010493278503,N/A
2001,1,1,23,0,0,0,0,0,0,0,21,22.49805424795659,951.448486328125,95.54320066862978,161.3064587576709,0,0.27334269881248474,N/A
2001,1,2,0,0,0,0,0,0,0,0,21,22.33023894854631,951.1605224609375,95.46736392195824,166.3177591801653,0,0.2527535855770111,N/A
2001,1,2,1,0,0,0,0,0,0,0,21,22.188968789379487,950.5700073242188,95.36876574950392,159.08967783698756,0,0.20333266258239746,N/A
2001,1,2,2,0,0,0,0,0,0,0,21,22.099895465900943,950.7015380859375,95.38201077055194,146.8611562858496,0,0.1727289855480194,N/A
2001,1,2,3,0,0,0,0,0,0,0,21,22.051126051624067,950.9301147460938,95.34073405949918,133.4589749074524,0,0.14947447180747986,N/A
2001,1,2,4,0,0,0,0,0,0,0,21,21.99460284807037,951.4032592773438,95.54824568707296,119.72116912722613,0,0.11629581451416016,N/A
2001,1,2,5,0,0,0,0,0,0,0,21,21.93462302252925,951.8012084960938,95.58953294868691,105.91786637578886,0,0.08282150328159332,N/A
2001,1,2,6,0,0,0,0,0,0,0,21,22.013474059943178,952.5595092773438,95.37635751196358,92.1983036988451,0,0.08184678852558136,N/A
2001,1,2,7,0,72,15,75,69,316,130,21,22.54705072351652,953.1332397460938,92.65814544091221,78.70443021984002,0,0.11337217688560486,N/A
2001,1,2,8,0,62,0,62,117,565,350,21,23.733861843366356,953.2915649414062,89.63199604698556,65.64152511857259,0,0.09698784351348877,N/A
2001,1,2,9,0,179,5,182,145,693,558,22,24.89835562909451,953.280517578125,86.27066586217308,53.37060136934633,0,0.10028620064258575,N/A
2001,1,2,10,0,356,125,448,161,761,722,22,25.831973785785465,952.7095336914062,83.12251723973432,42.616837800278475,0,0.12461577355861664,N/A
2001,1,2,11,0,308,543,754,170,796,823,22,26.39793838850335,951.838623046875,80.22497731307242,34.84091635882447,0,0.137671560049057,N/A
2001,1,2,12,0,347,49,389,172,805,853,22,26.70746145809045,950.8931274414062,78.6463872488014,32.28671910289428,0,0.1659022867679596,N/A
2001,1,2,13,0,275,23,294,168,790,807,22,26.648058997368594,949.8036499023438,78.300174376478,36.08446179248384,0,0.19833752512931824,N/A
2001,1,2,14,0,158,750,692,158,750,692,22,26.302748969645904,949.4051513671875,79.79246555568592,44.637478670010005,0,0.2058343142271042,N/A
2001,1,2,15,0,198,153,285,140,672,518,22,25.865444764751032,949.520751953125,82.94666839331752,55.79108749744425,0,0.17349429428577423,N/A
2001,1,2,16,0,149,414,303,109,526,304,22,25.123947197952248,949.8762817382812,87.7176363876655,68.26856246074234,0,0.10956209152936935,N/A
2001,1,2,17,0,57,39,63,54,238,89,22,24.265118646420376,950.5929565429688,91.76947329027857,81.44390926476305,0,0.08404652774333954,N/A
2001,1,2,18,0,0,0,0,0,0,0,22,23.778203664580644,951.4151611328125,93.69177158505035,95.00103684687862,0,0.11742932349443436,N/A
2001,1,2,19,0,0,0,0,0,0,0,22,23.513015314066536,952.339599609375,94.52111263511424,108.75290982750587,0,0.2082851082086563,N/A
2001,1,2,20,0,0,0,0,0,0,0,22,23.28013918229459,952.8309326171875,95.11776303342366,122.56257783040658,0,0.2840264141559601,N/A
2001,1,2,21,0,0,0,0,0,0,0,22,23.013923513487555,952.923828125,95.36522728900707,136.27036960851984,0,0.3697529733181,N/A
2001,1,2,22,0,0,0,0,0,0,0,21,22.631881993423917,952.4624633789062,95.3705936689336,149.55261247408808,0,0.42740586400032043,N/A
2001,1,2,23,0,0,0,0,0,0,0,21,22.183339338474866,952.3038330078125,95.0510854655025,161.2932553168942,0,0.43849313259124756,N/A
2001,1,3,0,0,0,0,0,0,0,0,20,21.767858493870563,951.8717041015625,94.60590780555059,166.42037711584192,0,0.41196146607398987,N/A
2001,1,3,1,0,0,0,0,0,0,0,20,21.39551090898334,951.4992065429688,94.20566985417926,159.2302093345529,0,0.37551695108413696,N/A
