Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,34693,-,-,-,9.35,77.55,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2000,1,1,0,0,0,0,0,0,0,0,21,22.361598352978433,951.06982421875,94.74777196893629,166.22181673105968,0,0.44391724467277527,N/A
2000,1,1,1,0,0,0,0,0,0,0,21,22.113734593357094,950.6701049804688,94.58779638408957,158.9528488761889,0,0.437194287776947,N/A
2000,1,1,2,0,0,0,0,0,0,0,21,21.932923764102668,950.0841674804688,94.52739788229285,146.73155542343756,0,0.41540399193763733,N/A
2000,1,1,3,0,0,0,0,0,0,0,20,21.80214483315359,949.915283203125,94.56446668347877,133.33894644818898,0,0.37936919927597046,N/A
2000,1,1,4,0,0,0,0,0,0,0,20,21.677566277931078,950.2380981445312,94.42867469472678,119.6100105607756,0,0.34016796946525574,N/A
2000,1,1,5,0,0,0,0,0,0,0,16,18.991073024108744,951.7392578125,88.08652695730943,105.73747090983144,0,0.6300902366638184,N/A
2000,1,1,6,0,0,0,0,0,0,0,16,19.082108760409824,952.528564453125,86.90629579054213,92.03432323179365,0,0.6313668489456177,N/A
2000,1,1,7,0,78,302,138,71,355,141,17,20.282243725416947,953.2855834960938,81.49908694980901,78.56016759706903,0,0.6347840428352356,N/A
2000,1,1,8,0,147,468,341,117,611,370,17,22.268240631174933,953.5264892578125,73.01886149443871,65.52314091680236,0,0.7165006995201111,N/A
2000,1,1,9,0,184,587,535,143,737,584,17,23.98612487566203,953.2562866210938,66.48055312401966,53.28924445987002,0,0.7760212421417236,N/A
2000,1,1,10,0,228,630,692,159,804,751,17,25.21776091552107,952.739013671875,61.66714268981185,42.592118443527944,0,0.8198694586753845,N/A
2000,1,1,11,0,177,821,851,167,837,854,17,25.983395562470434,951.8304443359375,59.48030997938839,34.90115811548493,0,0.8240106105804443,N/A
2000,1,1,12,0,171,816,860,169,845,882,17,26.40688601889491,950.518310546875,58.35335436351485,32.44505488610798,0,0.8118199110031128,N/A
2000,1,1,13,0,165,829,834,165,829,834,17,26.49532333649404,949.7564697265625,58.260010917948165,36.30590852964237,0,0.7898450493812561,N/A
2000,1,1,14,0,200,715,707,155,787,713,17,26.17128885432271,949.2225341796875,58.90865849323369,44.877957092948854,0,0.7928192019462585,N/A
2000,1,1,15,0,258,298,425,137,708,533,17,25.426224421587676,949.0524291992188,60.71206422453685,56.02989540027432,0,0.7741801142692566,N/A
2000,1,1,16,0,108,560,314,108,560,314,17,24.248947879635466,949.333984375,65.74881371429808,68.4989345560581,0,0.6545032858848572,N/A
2000,1,1,17,0,59,103,74,54,257,91,17,22.940972311789835,949.7601318359375,72.82805848173348,81.66367865776114,0,0.6407362818717957,N/A
2000,1,1,18,0,0,0,0,0,0,0,17,22.185583913490063,950.7230224609375,77.02796980451004,95.20912949191137,0,0.6693884134292603,N/A
2000,1,1,19,0,0,0,0,0,0,0,18,21.68458766254122,951.5997314453125,79.82448135750555,108.94781235850466,0,0.7053956389427185,N/A
2000,1,1,20,0,0,0,0,0,0,0,18,21.25606898379715,952.4341430664062,81.69850731819649,122.74136575009075,0,0.7105345129966736,N/A
2000,1,1,21,0,0,0,0,0,0,0,17,20.768968621611634,952.3387451171875,83.74931415997521,136.42662235185676,0,0.6930846571922302,N/A
2000,1,1,22,0,0,0,0,0,0,0,17,20.212461988750647,952.374755859375,86.1465772711487,149.66995529190373,0,0.666602373123169,N/A
2000,1,1,23,0,0,0,0,0,0,0,17,19.682383578545796,952.0865478515625,88.23457135154966,161.31940095867603,0,0.6452151536941528,N/A
2000,1,2,0,0,0,0,0,0,0,0,17,19.242503003254,951.7679443359375,89.64515687608828,166.24443112009192,0,0.6286610960960388,N/A
2000,1,2,1,0,0,0,0,0,0,0,17,18.90531756514588,951.150390625,90.23495445149766,158.98605864552752,0,0.621891438961029,N/A
