Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,34693,-,-,-,9.35,77.55,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2004,1,7,1,0,0,0,0,0,0,0,19,21.28980959608748,953.5415649414062,91.12145975087086,159.71339326754546,0,0.4799180030822754,N/A
2004,1,7,2,0,0,0,0,0,0,0,19,21.05798018495534,953.3927612304688,91.21251896233332,147.42607826194796,0,0.4629803001880646,N/A
2004,1,7,3,0,0,0,0,0,0,0,19,20.840350241811564,953.884521484375,91.46266163397898,133.9679459483178,0,0.4520931541919708,N/A
2004,1,7,4,0,0,0,0,0,0,0,19,20.626580777399056,954.0838623046875,91.74933422817098,120.1821317407231,0,0.4571611285209656,N/A
2004,1,7,5,0,0,0,0,0,0,0,19,20.404113803220866,954.722412109375,92.31965044795183,106.33306088918451,0,0.46795186400413513,N/A
2004,1,7,6,0,0,0,0,0,0,0,19,20.495377513914434,955.0997924804688,91.53297054425083,92.56491773389307,0,0.4778807461261749,N/A
2004,1,7,7,0,81,134,107,69,319,129,19,21.49103463571896,955.8508911132812,87.25010545284711,79.01419021178215,0,0.4974319040775299,N/A
2004,1,7,8,0,190,114,237,118,581,355,19,23.292291082208806,955.7487182617188,80.61754613456333,65.87849901903768,0,0.5888906717300415,N/A
2004,1,7,9,0,259,371,480,145,712,569,19,24.897136949588003,955.6976928710938,73.61157686123796,53.505983854182674,0,0.6336067318916321,N/A
2004,1,7,10,0,222,647,699,161,783,738,19,26.297811725385316,955.097412109375,66.76807553015061,42.60100844046874,0,0.6240711212158203,N/A
2004,1,7,11,0,240,704,820,170,817,843,19,27.195995632385916,954.1571655273438,62.63624132538942,34.60550154356143,0,0.5962498784065247,N/A
2004,1,7,12,0,346,454,732,173,827,876,19,27.611714731032862,953.3825073242188,60.837105420916146,31.810058695126656,0,0.5749719738960266,N/A
2004,1,7,13,0,317,466,697,169,813,831,19,27.610741665235935,952.7749633789062,60.42174197165012,35.4702676910174,0,0.5742037296295166,N/A
2004,1,7,14,0,291,444,611,159,772,715,19,27.220366472355067,952.3407592773438,61.38672582260297,44.00015836536332,0,0.6019778847694397,N/A
2004,1,7,15,0,249,307,425,141,694,538,19,26.47767149631835,952.1539916992188,64.208030178293,55.177495479982454,0,0.5936961770057678,N/A
2004,1,7,16,0,187,180,256,112,550,321,19,25.44837548430428,952.5120849609375,69.83926250762276,67.69048104252138,0,0.5418596863746643,N/A
2004,1,7,17,0,60,230,97,58,261,100,19,24.37209942099929,953.2671508789062,75.05800491742055,80.90334921250893,0,0.5673190355300903,N/A
2004,1,7,18,0,0,0,0,0,0,0,19,23.73461629926129,953.9475708007812,77.80687399541192,94.49872325185507,0,0.6030663847923279,N/A
2004,1,7,19,0,0,0,0,0,0,0,19,23.225704507947853,954.4425659179688,80.00972651286884,108.29161749450712,0,0.6293041706085205,N/A
2004,1,7,20,0,0,0,0,0,0,0,19,22.76300484452173,954.9191284179688,81.78794521422589,122.14943483176816,0,0.634411096572876,N/A
2004,1,7,21,0,0,0,0,0,0,0,19,22.297373538199395,955.0807495117188,83.50708429308648,135.92213320141198,0,0.6266387701034546,N/A
2004,1,7,22,0,0,0,0,0,0,0,19,21.794697822932505,955.0494384765625,85.0816484203623,149.3122031882201,0,0.6111679673194885,N/A
2004,1,7,23,0,0,0,0,0,0,0,18,21.325835863782288,954.6485595703125,86.46242022760826,161.29470036820982,0,0.59686678647995,N/A
2004,1,8,0,0,0,0,0,0,0,0,18,20.883440122024695,954.12890625,87.51031884024326,166.93350113036178,0,0.5823720097541809,N/A
2004,1,8,1,0,0,0,0,0,0,0,18,20.463829892533226,953.4409790039062,88.31636890448604,159.86838810381653,0,0.5771739482879639,N/A
2004,1,8,2,0,0,0,0,0,0,0,18,20.067349149058316,953.1661987304688,88.82054971643704,147.56080452616095,0,0.5744655132293701,N/A
2004,1,8,3,0,0,0,0,0,0,0,17,19.71912497699043,953.4013061523438,89.0773004904362,134.08616835772412,0,0.5813737511634827,N/A
2004,1,8,4,0,0,0,0,0,0,0,17,19.434526972379047,953.7568359375,89.06180573453584,120.28685937429023,0,0.6021332740783691,N/A
2004,1,8,5,0,0,0,0,0,0,0,17,19.186697351951068,954.2463989257812,88.92973125204374,106.42526247550724,0,0.63177090883255,N/A
2004,1,8,6,0,0,0,0,0,0,0,17,19.4174160793155,955.3179321289062,86.89968304116526,92.6440752790131,0,0.6577886939048767,N/A
2004,1,8,7,0,76,260,126,69,324,130,17,21.085567696059798,956.1945190429688,78.85405333792875,79.07832725798347,0,0.6909359693527222,N/A
2004,1,8,8,0,185,169,254,118,588,359,17,23.20275260738896,956.3507080078125,70.09866042469086,65.92369714230445,0,0.7751561999320984,N/A
2004,1,8,9,0,197,575,539,146,720,574,17,24.86121745113769,956.232421875,64.31553381249944,53.525166632902405,0,0.7864015698432922,N/A
2004,1,8,10,0,226,614,679,162,790,744,17,26.124544324849126,955.72802734375,59.63481220616016,42.58215198782249,0,0.8048651814460754,N/A
2004,1,8,11,0,245,664,793,171,824,850,17,27.08252308150503,954.9832763671875,57.18940488981046,34.532605389996924,0,0.8033761978149414,N/A
