Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,34693,-,-,-,9.35,77.55,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2003,1,1,0,0,0,0,0,0,0,0,20,21.534200105454545,954.6256713867188,91.31278943039752,166.15633340097088,0,0.5274356007575989,N/A
2003,1,1,1,0,0,0,0,0,0,0,19,21.32909483102435,953.6893310546875,91.56313442484833,158.85457728983891,0,0.5295662879943848,N/A
2003,1,1,2,0,0,0,0,0,0,0,19,21.220021371350697,953.2938842773438,91.30959198042832,146.63669152114585,0,0.5224508047103882,N/A
2003,1,1,3,0,0,0,0,0,0,0,19,21.13946737067937,953.0640258789062,90.90295648407101,133.2500808511083,0,0.5173148512840271,N/A
2003,1,1,4,0,0,0,0,0,0,0,19,21.030802565277554,953.3455200195312,90.6059133533209,119.52696249794994,0,0.5142796635627747,N/A
2003,1,1,5,0,0,0,0,0,0,0,18,20.53859757386556,953.5957641601562,90.64833837580201,105.76416475586814,0,0.09970969706773758,N/A
2003,1,1,6,0,0,0,0,0,0,0,18,20.55204264850039,954.3848266601562,90.06271489303556,92.05860112903838,0,0.1172759011387825,N/A
2003,1,1,7,0,83,131,109,74,308,135,19,21.73493927443201,955.421142578125,86.34237306506228,78.58153974439723,0,0.12681987881660461,N/A
2003,1,1,8,0,126,561,359,126,561,359,19,23.109370901984732,955.6453857421875,82.4462668347115,65.54069190090866,0,0.1633780300617218,N/A
2003,1,1,9,0,156,692,570,156,692,570,20,24.70551701531781,955.3460693359375,78.84442821095867,53.30132428238234,0,0.17140012979507446,N/A
2003,1,1,10,0,243,600,685,174,763,736,20,25.64348085986012,954.7056274414062,74.81441469745072,42.595825653998254,0,0.14038391411304474,N/A
2003,1,1,11,0,234,699,808,183,798,838,20,26.69842293084764,953.5591430664062,68.99408148973171,34.89231404795849,0,0.08041880279779434,N/A
2003,1,1,12,0,270,635,807,186,807,867,19,27.404817651862857,952.1395874023438,63.50125839426792,32.4217434956882,0,0.060152020305395126,N/A
2003,1,1,13,0,258,676,803,181,791,820,19,27.734950033581583,951.0686645507812,59.73255547592213,36.27328584839327,0,0.0973416343331337,N/A
2003,1,1,14,0,331,338,571,170,748,701,18,27.586774980781,950.5874633789062,59.48263336709915,44.842499912877464,0,0.10692700743675232,N/A
2003,1,1,15,0,250,361,452,150,666,523,19,27.012760306277357,950.50146484375,62.10561898560895,55.994656165775275,0,0.08847448229789734,N/A
2003,1,1,16,0,160,88,193,117,515,306,20,25.717842009023684,950.9135131835938,73.60182096526816,68.464919341187,0,0.05097029358148575,N/A
2003,1,1,17,0,16,0,16,56,221,88,20,25.02099360143262,951.5281982421875,73.83236913924688,81.63121762858306,0,0.12198346108198166,N/A
2003,1,1,18,0,0,0,0,0,0,0,19,24.25545720432507,952.4509887695312,76.84989819766066,95.1783792140935,0,0.2678980231285095,N/A
2003,1,1,19,0,0,0,0,0,0,0,19,23.462807501061945,953.30810546875,76.30502862057982,108.91900550173122,0,0.3619729280471802,N/A
2003,1,1,20,0,0,0,0,0,0,0,18,22.84209231204187,953.7731323242188,78.0722332273971,122.71493964892755,0,0.4172227382659912,N/A
2003,1,1,21,0,0,0,0,0,0,0,18,22.308953738721073,953.997802734375,80.46394790400016,136.40353421957775,0,0.46470290422439575,N/A
