Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,6782,-,-,-,23.25,69.05,0,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,Wind Speed
2010,1,1,0,0,17,0,0,0,4,0,0,0,0,0,0,0,44.410000000000004,0,117.91,1010,1.54,35.300000000000004,3.9000000000000004
2010,1,1,1,0,17,0,0,0,4,0,0,0,0,0,0,0,45.34,0,104.73,1010,1.619,41.5,3.9000000000000004
2010,1,1,2,0,17,0,0,0,4,0,0,0,0,0,0,0,43.03,0,91.93,1010,1.691,47.800000000000004,3.8000000000000003
2010,1,1,3,0,19,72,277,122,1,78,78,235,235,0,121,121,32.86,0,79.7,1010,1.7590000000000001,53.800000000000004,3.3000000000000003
2010,1,1,4,0,22,128,517,318,1,128,140,517,494,0,318,323,26.1,0,68.37,1010,1.795,60.6,3
2010,1,1,5,0,27,159,644,496,3,159,160,644,652,0,496,501,23.13,0,58.480000000000004,1010,1.829,74.60000000000001,3
2010,1,1,6,0,29,176,711,625,5,176,174,711,728,0,625,634,22.76,0,50.88,1010,1.854,88.10000000000001,2.6
2010,1,1,7,0,31,184,740,692,6,184,176,740,769,0,692,704,21.68,0,46.72,1010,1.874,99.4,2.1
2010,1,1,8,0,32,184,738,689,6,184,180,738,758,0,689,698,20.88,0,46.93,1010,1.885,109.5,1.6
2010,1,1,9,0,32,175,706,616,6,175,170,706,731,0,616,626,21.01,0,51.44,1010,1.8820000000000001,107.60000000000001,1.1
2010,1,1,10,0,31,156,635,481,6,156,162,635,638,0,481,488,22.240000000000002,0,59.29,1010,1.874,87.5,0.8
2010,1,1,11,0,29,124,500,300,6,124,160,500,402,0,300,302,24.66,0,69.34,1010,1.858,55.7,0.8
2010,1,1,12,0,26,65,245,104,7,71,71,118,118,0,90,90,30.810000000000002,0,80.76,1010,1.84,22.900000000000002,1
2010,1,1,13,0,25,2,11,2,9,0,0,0,0,0,0,0,38.21,0,93.06,1010,1.824,10.4,1.7000000000000002
2010,1,1,14,0,25,0,0,0,10,0,0,0,0,0,0,0,40.79,0,105.91,1010,1.816,10.600000000000001,2.4000000000000004
2010,1,1,15,0,24,0,0,0,11,0,0,0,0,0,0,0,44.5,0,119.12,1010,1.817,13.5,2.9000000000000004
2010,1,1,16,0,23,0,0,0,10,0,0,0,0,0,0,0,45.28,0,132.57,1010,1.823,16.400000000000002,3.2
2010,1,1,17,0,22,0,0,0,10,0,0,0,0,0,0,0,45.44,0,146.19,1010,1.829,19.700000000000003,3.3000000000000003
2010,1,1,18,0,22,0,0,0,9,0,0,0,0,0,0,0,45.94,0,159.9,1010,1.835,23.900000000000002,3.4000000000000004
2010,1,1,19,0,21,0,0,0,9,0,0,0,0,0,0,0,46.94,0,173.67000000000002,1010,1.848,28.6,3.4000000000000004
2010,1,1,20,0,20,0,0,0,9,0,0,0,0,0,0,0,48.230000000000004,0,172.52,1010,1.851,33.2,3.3000000000000003
2010,1,1,21,0,20,0,0,0,8,0,0,0,0,0,0,0,49.46,0,158.76,1010,1.844,36.2,3.3000000000000003
