Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,6782,-,-,-,23.25,69.05,0,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,Wind Speed
2009,1,1,0,0,17,0,0,0,6,0,0,0,0,0,0,0,48.31,0,117.94,1010,1.204,39,3.9000000000000004
2009,1,1,1,0,17,0,0,0,6,0,0,0,0,0,0,0,49.64,0,104.75,1010,1.195,41.1,3.9000000000000004
2009,1,1,2,0,17,0,0,0,5,0,0,0,0,0,0,0,46.660000000000004,0,91.94,1010,1.183,42.400000000000006,3.8000000000000003
2009,1,1,3,0,19,75,267,123,2,80,80,236,236,0,123,123,32.93,0,79.71000000000001,1010,1.168,43.1,3.4000000000000004
2009,1,1,4,0,22,134,513,323,1,134,131,513,527,0,323,326,24.95,0,68.38,1010,1.151,43.300000000000004,2.9000000000000004
2009,1,1,5,0,27,167,645,505,-1,167,162,645,655,0,505,505,15.49,0,58.480000000000004,1010,1.133,45.5,3.5
2009,1,1,6,0,29,186,715,637,-2,186,177,715,727,0,637,636,12.59,0,50.88,1010,1.116,45,3.2
2009,1,1,7,0,30,195,745,706,-3,195,184,745,758,0,706,704,11.07,0,46.71,1010,1.102,44.1,2.8000000000000003
2009,1,1,8,0,31,194,744,703,-3,194,183,744,757,0,703,701,10.31,0,46.9,1010,1.091,43.2,2.5
2009,1,1,9,0,31,185,712,630,-3,185,176,712,723,0,630,627,10.5,0,51.410000000000004,1010,1.077,39.7,2.3000000000000003
