Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,6782,-,-,-,23.25,69.05,0,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,Wind Speed
2008,1,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,37.75,0,117.87,1010,0.612,7.300000000000001,4
2008,1,1,1,0,14,0,0,0,0,0,0,0,0,0,0,0,38.13,0,104.69,1010,0.623,5.6000000000000005,4
2008,1,1,2,0,14,0,0,0,-1,0,0,0,0,0,0,0,34.46,0,91.89,1010,0.633,4.9,4
2008,1,1,3,0,16,76,299,130,-7,78,78,254,254,0,124,124,19.66,0,79.67,1010,0.635,5.4,3.6
2008,1,1,4,0,19,129,562,337,-9,129,122,562,565,0,337,331,14.27,0,68.35000000000001,1010,0.627,5.6000000000000005,3.3000000000000003
2008,1,1,5,0,23,159,696,523,-11,157,157,659,659,0,502,502,9.22,0,58.47,1010,0.622,8.200000000000001,4.3
2008,1,1,6,0,25,176,764,658,-12,177,177,715,715,0,628,628,7.68,0,50.9,1010,0.621,8.8,4.5
2008,1,1,7,0,26,183,794,727,-12,175,175,770,770,0,703,703,6.98,0,46.76,1010,0.62,7.9,4.4
2008,1,1,8,0,27,183,793,724,-12,169,169,785,785,0,705,705,6.71,0,46.980000000000004,1010,0.616,7.1000000000000005,4.3
2008,1,1,9,0,26,174,761,648,-12,163,163,750,750,0,630,630,6.96,0,51.5,1010,0.61,7.2,4.1000000000000005
2008,1,1,10,0,26,157,687,507,-11,155,155,653,653,0,488,488,7.67,0,59.35,1010,0.617,8.3,3.9000000000000004
2008,1,1,11,0,24,126,545,317,-10,153,153,447,447,0,311,311,9.07,0,69.4,1010,0.617,9.700000000000001,3.8000000000000003
2008,1,1,12,0,22,69,263,111,-2,75,75,100,100,0,91,91,19.14,0,80.83,1010,0.616,10.5,3.5
2008,1,1,13,0,21,3,8,2,2,0,0,0,0,0,0,0,30.36,0,93.12,1010,0.62,12.8,3.5
2008,1,1,14,0,20,0,0,0,2,0,0,0,0,0,0,0,32.36,0,105.97,1010,0.63,15.8,3.6
2008,1,1,15,0,19,0,0,0,3,0,0,0,0,0,0,0,34.2,0,119.18,1010,0.645,17.400000000000002,3.7
2008,1,1,16,0,19,0,0,0,3,0,0,0,0,0,0,0,36.480000000000004,0,132.63,1010,0.651,18.400000000000002,3.6
2008,1,1,17,0,18,0,0,0,3,0,0,0,0,0,0,0,38.81,0,146.25,1010,0.657,18.2,3.6
2008,1,1,18,0,18,0,0,0,4,0,0,0,0,0,0,0,40.7,0,159.96,1010,0.661,17.400000000000002,3.6
2008,1,1,19,0,17,0,0,0,4,0,0,0,0,0,0,0,42.19,0,173.73,1010,0.659,17.7,3.6
2008,1,1,20,0,16,0,0,0,4,0,0,0,0,0,0,0,43.910000000000004,0,172.47,1010,0.652,19.1,3.6
2008,1,1,21,0,16,0,0,0,4,0,0,0,0,0,0,0,45.52,0,158.71,1010,0.647,20.900000000000002,3.6
2008,1,1,22,0,16,0,0,0,4,0,0,0,0,0,0,0,46.79,0,145,1010,0.646,19.200000000000003,3.6
2008,1,1,23,0,15,0,0,0,3,0,0,0,0,0,0,0,47.08,0,131.39000000000001,1010,0.658,15.600000000000001,3.7
2008,1,2,0,0,15,0,0,0,3,0,0,0,0,0,0,0,46.49,0,117.96000000000001,1010,0.668,15.9,3.8000000000000003
2008,1,2,1,0,14,0,0,0,3,0,0,0,0,0,0,0,46.44,0,104.77,1010,0.663,18.5,3.9000000000000004
2008,1,2,2,0,15,0,0,0,2,0,0,0,0,0,0,0,42.61,0,91.96000000000001,1010,0.649,21.1,3.9000000000000004
2008,1,2,3,0,16,76,297,129,-3,78,78,251,251,0,123,123,25.09,0,79.72,1010,0.632,22.6,3.6
2008,1,2,4,0,19,129,562,337,-5,129,123,562,564,0,337,331,17.68,0,68.38,1010,0.611,23.3,3.4000000000000004
2008,1,2,5,0,23,159,697,524,-8,157,157,659,659,0,502,502,10.98,0,58.480000000000004,1010,0.597,24.400000000000002,4.2
2008,1,2,6,0,25,176,767,660,-11,177,177,715,715,0,629,629,7.71,0,50.870000000000005,1010,0.582,26.1,4.9
2008,1,2,7,0,27,183,797,730,-12,175,175,771,771,0,704,704,6.69,0,46.69,1010,0.5720000000000001,27.5,4.9
2008,1,2,8,0,27,183,796,728,-13,178,178,762,762,0,699,699,6.24,0,46.88,1010,0.5630000000000001,28.6,4.800000000000001
2008,1,2,9,0,27,175,765,653,-13,172,172,724,724,0,624,624,6.2,0,51.38,1010,0.555,28.8,4.800000000000001
2008,1,2,10,0,26,158,692,512,-13,161,161,626,626,0,482,482,6.55,0,59.22,1010,0.545,28.3,4.7
2008,1,2,11,0,24,127,552,322,-12,158,158,418,418,0,306,306,7.54,0,69.27,1010,0.524,28.3,4.6000000000000005
2008,1,2,12,0,22,70,272,114,-6,71,71,98,98,0,87,87,14.89,0,80.7,1010,0.505,26.1,4.1000000000000005
2008,1,2,13,0,20,2,3,2,0,0,0,0,0,0,0,0,24.35,0,92.99,1010,0.496,22.8,4.1000000000000005
2008,1,2,14,0,20,0,0,0,0,0,0,0,0,0,0,0,26.13,0,105.84,1010,0.496,18.900000000000002,4.2
2008,1,2,15,0,19,0,0,0,0,0,0,0,0,0,0,0,27.12,0,119.06,1010,0.508,18.6,4.3
2008,1,2,16,0,18,0,0,0,0,0,0,0,0,0,0,0,28.48,0,132.51,1010,0.531,20,4.4
2008,1,2,17,0,17,0,0,0,0,0,0,0,0,0,0,0,30.18,0,146.13,1010,0.543,21.900000000000002,4.3
2008,1,2,18,0,17,0,0,0,0,0,0,0,0,0,0,0,31.64,0,159.85,1010,0.551,23.5,4.3
