Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,6782,-,-,-,23.25,69.05,0,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DHI Perez,DNI,DNI Perez,Fill Flag,GHI,GHI Perez,Relative Humidity,Snow Depth,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,Wind Speed
2014,1,1,0,0,9,0,0,0,-4,0,0,0,0,0,0,0,38.72,0,117.91,1010,0.28500000000000003,33.5,4.7
2014,1,1,1,0,9,0,0,0,-4,0,0,0,0,0,0,0,39.78,0,104.73,1010,0.28800000000000003,32,4.7
2014,1,1,2,0,9,0,0,0,-4,0,0,0,0,0,0,0,37.54,0,91.93,1010,0.29,30.8,4.5
2014,1,1,3,0,11,76,332,136,-8,78,78,245,245,0,122,122,25.61,0,79.69,1020,0.293,30.8,4
2014,1,1,4,0,15,132,587,348,-9,123,123,560,560,0,330,330,18.39,0,68.37,1020,0.296,31.1,3.6
2014,1,1,5,0,19,163,716,538,-12,158,158,656,656,0,501,501,10.47,0,58.480000000000004,1020,0.298,34.7,3.9000000000000004
2014,1,1,6,0,22,181,783,675,-14,176,176,715,715,0,628,628,7.13,0,50.88,1010,0.303,37.6,4
2014,1,1,7,0,24,188,812,745,-15,178,178,760,760,0,700,700,6.28,0,46.72,1010,0.31,37.300000000000004,3.8000000000000003
2014,1,1,8,0,25,188,810,741,-15,174,174,772,772,0,702,702,6.0600000000000005,0,46.93,1010,0.316,37,3.7
2014,1,1,9,0,25,179,778,664,-14,162,162,753,753,0,632,632,6.61,0,51.44,1010,0.322,37.1,3.8000000000000003
2014,1,1,10,0,24,160,704,520,-13,158,158,649,649,0,490,490,7.62,0,59.28,1010,0.34600000000000003,37.1,3.9000000000000004
2014,1,1,11,0,22,128,564,327,-11,156,156,417,417,0,304,304,9.22,0,69.33,1010,0.371,36.6,4.2
2014,1,1,12,0,20,69,291,115,-6,75,75,93,93,0,90,90,16.07,0,80.76,1010,0.397,33.300000000000004,4.3
2014,1,1,13,0,18,3,13,2,-3,0,0,0,0,0,0,0,21.85,0,93.06,1010,0.422,31.700000000000003,4.800000000000001
